specimen_id,species_code,event_id,organism_weight,fork_length
7747,21740,50,1.118,52.0
7748,21740,50,1.104,56.0
7749,21740,50,0.51,41.0
7750,21740,50,1.056,53.0
7751,21740,50,0.874,49.0
7752,21740,50,0.934,49.0
7753,21740,50,1.082,54.0
7754,21740,50,1.102,53.0
7755,21740,50,1.424,60.0
7756,21740,50,1.004,51.0
7757,21740,50,0.524,43.0
7758,21740,50,0.944,52.0
7759,21740,50,0.978,50.0
7760,21740,50,0.838,47.0
7761,21740,50,1.106,52.0
7762,21740,50,1.086,54.0
7763,21740,50,0.678,46.0
8708,21740,58,0.6,43.0
8709,21740,58,0.85,51.0
8710,21740,58,0.524,44.0
8711,21740,58,0.364,42.0
8712,21740,58,0.64,46.0
8713,21740,58,0.576,42.0
8714,21740,58,0.248,32.0
8715,21740,58,0.804,48.0
8716,21740,58,1.224,55.0
8717,21740,58,0.3,34.0
8718,21740,58,0.666,46.0
8719,21740,58,0.72,45.0
8720,21740,58,0.538,42.0
8721,21740,58,0.474,41.0
8722,21740,58,0.968,53.0
8723,21740,58,0.564,43.0
8724,21740,58,0.478,40.0
8725,21740,58,0.68,47.0
8726,21740,58,0.098,25.0
8727,21740,58,0.65,45.0
8728,21740,58,0.198,30.0
8729,21740,58,0.446,43.0
9831,21740,62,0.034,16.0
9832,21740,62,0.022,14.0
9833,21740,62,0.036,17.0
9834,21740,62,0.014,13.0
9835,21740,62,0.02,14.0
9836,21740,62,0.018,14.0
9837,21740,62,0.032,17.0
9838,21740,62,0.038,17.0
9839,21740,62,0.028,16.0
9840,21740,62,0.018,13.0
9841,21740,62,0.03,16.0
9842,21740,62,0.02,15.0
9843,21740,62,0.024,15.0
9844,21740,62,0.016,13.0
9845,21740,62,0.034,17.0
9846,21740,62,0.02,15.0
9847,21740,62,0.016,13.0
9848,21740,62,0.016,13.0
9849,21740,62,0.028,16.0
9850,21740,62,0.016,14.0
9851,21740,62,0.014,13.0
9852,21740,62,0.026,16.0
9853,21740,62,0.018,15.0
9854,21740,62,0.012,12.0
9855,21740,62,0.022,14.0
9856,21740,62,0.022,15.0
9857,21740,62,0.022,15.0
9858,21740,62,0.016,14.0
9859,21740,62,0.028,16.0
6767,21740,42,0.844,50.0
6768,21740,42,0.692,45.0
6769,21740,42,0.206,33.0
6770,21740,42,0.476,43.0
6771,21740,42,0.808,50.0
6772,21740,42,0.476,43.0
6773,21740,42,0.576,43.0
6774,21740,42,0.686,46.0
6775,21740,42,0.962,53.0
6776,21740,42,0.676,46.0
6777,21740,42,0.824,48.0
6778,21740,42,0.928,51.0
6779,21740,42,0.746,47.0
6780,21740,42,0.882,50.0
6781,21740,42,0.498,42.0
6782,21740,42,0.446,40.0
6783,21740,42,0.474,41.0
6784,21740,42,0.61,45.0
6785,21740,42,0.658,44.0
6786,21740,42,1.046,53.0
6787,21740,42,0.868,51.0
6788,21740,42,0.626,45.0
6789,21740,42,0.616,44.0
6790,21740,42,0.016,14.0
6791,21740,42,0.052,20.0
6792,21740,42,0.016,15.0
6793,21740,42,0.022,15.0
6794,21740,42,0.018,14.0
6795,21740,42,0.022,15.0
7764,21740,50,0.928,50.0
7765,21740,50,0.802,49.0
7766,21740,50,1.128,55.0
7767,21740,50,0.778,49.0
7768,21740,50,0.782,52.0
7769,21740,50,1.32,58.0
7770,21740,50,0.664,47.0
7771,21740,50,1.29,56.0
7772,21740,50,1.248,56.0
7773,21740,50,1.066,53.0
7774,21740,50,1.48,61.0
7775,21740,50,0.654,46.0
7776,21740,50,1.546,61.0
7777,21740,50,0.842,48.0
7778,21740,50,1.302,58.0
7779,21740,50,1.112,54.0
7780,21740,50,1.068,52.0
7781,21740,50,0.92,50.0
7782,21740,50,1.176,57.0
7783,21740,50,0.014,13.0
7784,21740,50,0.01,11.0
8765,21740,59,0.038,18.0
8766,21740,59,0.02,15.0
8767,21740,59,0.026,15.0
8768,21740,59,0.038,18.0
8769,21740,59,0.016,14.0
8770,21740,59,0.016,14.0
8771,21740,59,0.022,15.0
8772,21740,59,0.024,16.0
8773,21740,59,0.024,15.0
8774,21740,59,0.016,14.0
8775,21740,59,0.014,13.0
8801,21740,59,0.752,48.0
8802,21740,59,0.534,42.0
8803,21740,59,0.816,50.0
8804,21740,59,0.766,47.0
8805,21740,59,0.964,51.0
8806,21740,59,0.728,46.0
8807,21740,59,0.762,47.0
8808,21740,59,0.33,36.0
8809,21740,59,0.738,46.0
9930,21740,62,0.612,44.0
9931,21740,62,0.762,48.0
9932,21740,62,1.38,57.0
9933,21740,62,0.826,49.0
9934,21740,62,0.56,42.0
9935,21740,62,1.286,57.0
9936,21740,63,0.594,44.0
9937,21740,63,0.936,52.0
9938,21740,63,1.376,58.0
9939,21740,63,0.796,47.0
9940,21740,63,0.73,47.0
9941,21740,63,0.74,46.0
9942,21740,63,0.91,50.0
9943,21740,63,0.744,48.0
9944,21740,63,0.648,45.0
9945,21740,63,0.716,46.0
9946,21740,63,0.606,44.0
6796,21740,42,0.014,13.0
6797,21740,42,0.014,13.0
6798,21740,42,0.02,14.0
6799,21740,42,0.012,12.0
6800,21740,42,0.958,53.0
6801,21740,42,0.864,50.0
6802,21740,42,0.786,49.0
6803,21740,42,0.804,49.0
6804,21740,42,0.778,49.0
6805,21740,42,0.446,38.0
6806,21740,42,0.672,48.0
6807,21740,42,0.6,44.0
6808,21740,42,0.716,47.0
6809,21740,42,0.704,47.0
6810,21740,42,0.834,50.0
6811,21740,42,0.79,48.0
6812,21740,43,0.022,16.0
6813,21740,43,0.012,14.0
6814,21740,43,0.01,13.0
6815,21740,43,0.014,13.0
6816,21740,43,0.016,14.0
6817,21740,43,0.01,12.0
6818,21740,43,0.012,13.0
6819,21740,43,0.012,13.0
6820,21740,43,0.01,12.0
6821,21740,43,0.016,13.0
6822,21740,43,0.01,12.0
6823,21740,43,0.01,12.0
6824,21740,43,0.01,12.0
6825,21740,43,0.014,14.0
6826,21740,43,0.008,12.0
6827,21740,43,0.632,44.0
6828,21740,43,0.714,49.0
6829,21740,43,0.014,12.0
6830,21740,43,0.024,16.0
6831,21740,43,0.018,14.0
8810,21740,59,0.626,45.0
8811,21740,59,0.804,49.0
8812,21740,59,0.938,52.0
8813,21740,59,0.578,43.0
8814,21740,59,0.8,47.0
8815,21740,59,0.648,45.0
8816,21740,59,0.586,43.0
8817,21740,59,0.558,43.0
8818,21740,59,0.67,46.0
8819,21740,59,0.806,50.0
8820,21740,59,0.518,47.0
8821,21740,59,1.19,55.0
8822,21740,59,0.648,46.0
8823,21740,59,0.704,47.0
8824,21740,59,0.926,51.0
8825,21740,59,0.632,46.0
8826,21740,59,0.75,47.0
8827,21740,59,0.734,48.0
8828,21740,59,0.548,43.0
8829,21740,59,0.804,48.0
8830,21740,59,0.782,48.0
8831,21740,59,0.596,43.0
8832,21740,59,0.724,48.0
8833,21740,59,0.754,47.0
8834,21740,59,0.87,50.0
8835,21740,59,1.066,54.0
8836,21740,59,0.65,47.0
8837,21740,59,0.888,51.0
8838,21740,59,0.896,53.0
8839,21740,59,0.794,47.0
8840,21740,59,0.66,50.0
8841,21740,59,0.73,47.0
8842,21740,59,1.176,56.0
8843,21740,59,0.78,48.0
24080,21740,115,0.636,46.0
24081,21740,115,0.606,44.0
24082,21740,115,0.49,44.0
24083,21740,115,0.336,35.0
24084,21740,115,0.458,40.0
24085,21740,115,0.64,48.0
24086,21740,115,0.45,40.0
24087,21740,115,0.504,43.0
24088,21740,115,0.566,42.0
24089,21740,115,0.678,46.0
24090,21740,115,0.602,47.0
24091,21740,115,0.564,44.0
24092,21740,115,0.442,42.0
24093,21740,115,0.436,39.0
24094,21740,115,0.55,44.0
24095,21740,115,0.536,43.0
24096,21740,115,0.612,43.0
24097,21740,115,0.55,42.0
24098,21740,115,0.696,51.0
24099,21740,115,0.566,44.0
24100,21740,115,0.468,41.0
24101,21740,115,0.75,46.0
24102,21740,115,0.504,44.0
24103,21740,115,0.524,45.0
24104,21740,115,0.614,45.0
24105,21740,115,0.504,42.0
24106,21740,115,0.104,25.0
24107,21740,115,0.46,40.0
24108,21740,115,0.454,40.0
24109,21740,115,0.408,39.0
24110,21740,115,0.588,45.0
24111,21740,115,0.698,48.0
24112,21740,115,0.722,49.0
24113,21740,115,0.686,46.0
24114,21740,115,0.5,42.0
24115,21740,115,0.68,47.0
24116,21740,115,0.472,40.0
24141,21740,115,0.596,43.0
24142,21740,115,0.638,45.0
24143,21740,115,0.378,38.0
24144,21740,115,0.63,46.0
24145,21740,115,0.506,42.0
24146,21740,115,0.324,41.0
24147,21740,115,0.104,25.0
24148,21740,115,0.402,38.0
24149,21740,115,0.868,51.0
24150,21740,115,0.062,20.0
24151,21740,115,0.038,18.0
24152,21740,115,0.036,17.0
24153,21740,115,0.018,14.0
24154,21740,115,0.024,15.0
24155,21740,115,0.024,15.0
24156,21740,115,0.02,15.0
24157,21740,115,0.028,17.0
24158,21740,115,0.018,14.0
24159,21740,115,0.026,16.0
24160,21740,115,0.056,20.0
24161,21740,115,0.022,15.0
24162,21740,115,0.064,21.0
24163,21740,115,0.024,15.0
24164,21740,115,0.026,16.0
24165,21740,115,0.034,17.0
24166,21740,115,0.028,16.0
24167,21740,115,0.018,14.0
24168,21740,115,0.02,14.0
24169,21740,115,0.018,14.0
24170,21740,115,0.018,14.0
24171,21740,115,0.026,16.0
24267,21740,115,0.474,41.0
24268,21740,115,0.384,38.0
24269,21740,115,0.416,38.0
24270,21740,115,0.782,48.0
24271,21740,115,0.468,41.0
24272,21740,115,0.502,43.0
24273,21740,115,0.422,39.0
24274,21740,115,0.706,48.0
24275,21740,115,0.498,43.0
24276,21740,115,0.608,46.0
24277,21740,115,0.48,44.0
24278,21740,115,0.458,43.0
24279,21740,115,0.446,41.0
24280,21740,115,0.508,42.0
24281,21740,115,0.568,46.0
24282,21740,115,0.502,42.0
24283,21740,115,0.554,44.0
24284,21740,115,0.386,37.0
24285,21740,115,0.53,42.0
24286,21740,115,0.498,41.0
24287,21740,115,0.512,43.0
24288,21740,115,0.092,23.0
24289,21740,115,0.496,43.0
24290,21740,115,0.598,45.0
24291,21740,115,0.392,37.0
24594,21740,116,0.06,21.0
24634,21740,116,0.744,48.0
24635,21740,116,0.4,38.0
24636,21740,116,0.634,44.0
24637,21740,116,0.58,45.0
24638,21740,116,0.618,45.0
24639,21740,116,0.434,39.0
24640,21740,116,0.604,43.0
24641,21740,116,0.454,40.0
24642,21740,116,0.408,38.0
24367,21740,115,0.54,42.0
24368,21740,115,0.458,42.0
24369,21740,115,0.526,43.0
24370,21740,115,0.574,43.0
24371,21740,115,0.624,48.0
24372,21740,115,0.564,44.0
24373,21740,115,0.542,44.0
24406,21740,115,0.628,44.0
24407,21740,115,0.774,49.0
24408,21740,115,0.332,36.0
24409,21740,115,0.55,44.0
24410,21740,115,0.506,42.0
24411,21740,115,0.618,48.0
24643,21740,116,0.63,46.0
24690,21740,116,0.478,43.0
24691,21740,116,0.472,42.0
24692,21740,116,0.612,45.0
24693,21740,116,0.612,44.0
24694,21740,116,0.52,41.0
24695,21740,116,0.432,40.0
24696,21740,116,0.338,36.0
24697,21740,116,0.584,43.0
24698,21740,116,0.702,48.0
24699,21740,116,0.346,37.0
24700,21740,116,0.446,39.0
24701,21740,116,0.42,40.0
23612,21740,112,0.518,43.0
23613,21740,112,0.418,40.0
23614,21740,112,0.434,39.0
23615,21740,112,0.584,45.0
23616,21740,112,0.358,37.0
23617,21740,112,0.37,36.0
23618,21740,112,0.414,38.0
23619,21740,112,0.566,42.0
23620,21740,112,0.382,41.0
23621,21740,112,0.426,38.0
23622,21740,112,0.694,46.0
23623,21740,112,0.316,35.0
23624,21740,112,0.352,37.0
23625,21740,112,0.36,35.0
23626,21740,112,0.434,39.0
23627,21740,112,0.342,35.0
23628,21740,112,0.512,41.0
23629,21740,112,0.448,41.0
23630,21740,112,0.326,35.0
23631,21740,112,0.438,41.0
24374,21740,115,0.344,39.0
24375,21740,115,0.424,41.0
24376,21740,115,0.806,49.0
24377,21740,115,0.52,42.0
24378,21740,115,0.752,46.0
24379,21740,115,0.47,41.0
24380,21740,115,0.658,46.0
24381,21740,115,0.67,46.0
24382,21740,115,0.492,42.0
24383,21740,115,0.75,49.0
24384,21740,115,0.404,38.0
24385,21740,115,0.458,40.0
24386,21740,115,0.78,50.0
24387,21740,115,0.546,43.0
24388,21740,115,0.678,46.0
24389,21740,115,0.416,41.0
24390,21740,115,0.536,43.0
24391,21740,115,0.396,38.0
24392,21740,115,0.706,47.0
24393,21740,115,0.54,43.0
24394,21740,115,0.458,41.0
24395,21740,115,0.64,45.0
24396,21740,115,0.354,36.0
24397,21740,115,0.376,37.0
24398,21740,115,0.454,41.0
24399,21740,115,0.682,45.0
24400,21740,115,0.592,44.0
24401,21740,115,0.848,51.0
24402,21740,115,0.518,42.0
24403,21740,115,0.516,43.0
24404,21740,115,0.542,43.0
24405,21740,115,0.568,45.0
23632,21740,112,0.488,41.0
23633,21740,112,0.398,39.0
23634,21740,112,0.276,34.0
23635,21740,112,0.328,36.0
23636,21740,112,0.348,36.0
23637,21740,112,0.17,27.0
23638,21740,112,0.478,39.0
23639,21740,112,0.09,23.0
23640,21740,112,0.436,39.0
23641,21740,112,0.508,41.0
23642,21740,112,0.112,25.0
23643,21740,112,0.34,36.0
23644,21740,112,0.468,41.0
23645,21740,112,0.422,39.0
23646,21740,112,0.388,38.0
23647,21740,112,0.594,44.0
23648,21740,112,0.492,40.0
23649,21740,112,0.55,43.0
23650,21740,112,0.328,36.0
23651,21740,112,0.334,35.0
23652,21740,112,0.404,37.0
23653,21740,112,0.396,39.0
23654,21740,112,0.18,29.0
23655,21740,112,0.43,40.0
23656,21740,112,0.344,37.0
23657,21740,112,0.11,24.0
23658,21740,112,0.088,22.0
23659,21740,112,0.298,35.0
23660,21740,112,0.14,26.0
23661,21740,112,0.09,23.0
23662,21740,112,0.458,40.0
23663,21740,112,0.386,37.0
23664,21740,112,0.402,39.0
23665,21740,112,0.566,43.0
23666,21740,112,0.11,23.0
23667,21740,112,0.104,24.0
23668,21740,112,0.14,26.0
23669,21740,112,0.1,24.0
23670,21740,112,0.382,36.0
23671,21740,112,0.506,41.0
23672,21740,112,0.454,40.0
23673,21740,112,0.104,23.0
23674,21740,112,0.122,24.0
23675,21740,112,0.434,39.0
23676,21740,112,0.312,34.0
23677,21740,112,0.098,24.0
23678,21740,112,0.406,38.0
23679,21740,112,0.216,33.0
23680,21740,112,0.828,50.0
23681,21740,112,0.62,46.0
23682,21740,112,0.108,24.0
23683,21740,112,0.096,23.0
23684,21740,112,0.09,22.0
23685,21740,112,0.086,22.0
23686,21740,112,0.086,22.0
23687,21740,112,0.134,25.0
23688,21740,112,0.128,27.0
23689,21740,112,0.38,37.0
23690,21740,112,0.546,42.0
23691,21740,112,0.544,43.0
23692,21740,112,0.14,27.0
23693,21740,112,0.084,23.0
23694,21740,112,0.134,26.0
23695,21740,112,0.576,45.0
23696,21740,112,0.082,23.0
23697,21740,112,0.156,29.0
23698,21740,112,0.578,43.0
23699,21740,112,0.094,24.0
23700,21740,112,0.086,23.0
23701,21740,112,0.134,25.0
23702,21740,112,0.32,35.0
23703,21740,112,0.058,20.0
23704,21740,112,0.346,37.0
23705,21740,112,0.088,22.0
23706,21740,112,0.148,27.0
23707,21740,112,0.092,23.0
23708,21740,112,0.07,21.0
23709,21740,112,0.084,22.0
23710,21740,112,0.066,20.0
23711,21740,112,0.088,23.0
23712,21740,112,0.608,43.0
23713,21740,112,0.104,24.0
23714,21740,112,0.104,24.0
23715,21740,112,0.318,35.0
23716,21740,112,0.116,24.0
23717,21740,112,0.33,35.0
23718,21740,112,0.078,22.0
23719,21740,112,0.122,25.0
23720,21740,112,0.118,25.0
23721,21740,112,0.1,23.0
23722,21740,112,0.166,28.0
17748,21740,99,0.486,41.0
17749,21740,99,0.63,47.0
17750,21740,99,0.388,36.0
17777,21740,99,0.022,15.0
17778,21740,99,0.018,15.0
17779,21740,99,0.032,17.0
17780,21740,99,0.022,15.0
17781,21740,99,0.016,13.0
17782,21740,99,0.434,38.0
17783,21740,99,0.228,32.0
17784,21740,99,0.422,38.0
17785,21740,99,0.378,37.0
17786,21740,99,0.512,41.0
17787,21740,99,0.236,32.0
17788,21740,99,0.45,39.0
17789,21740,99,0.49,41.0
17790,21740,99,0.34,36.0
17791,21740,99,0.546,43.0
17792,21740,99,0.622,46.0
17793,21740,99,0.08,23.0
17794,21740,99,0.104,25.0
17795,21740,99,0.12,25.0
15653,21740,94,0.666,46.0
15654,21740,94,0.902,51.0
15655,21740,94,0.612,43.0
15656,21740,94,0.74,49.0
15657,21740,94,0.49,43.0
15658,21740,94,0.672,45.0
15659,21740,94,0.842,50.0
15660,21740,94,0.732,49.0
15661,21740,94,0.624,45.0
15662,21740,94,0.612,45.0
15663,21740,94,0.706,47.0
15664,21740,94,0.46,41.0
15665,21740,94,0.896,49.0
15666,21740,94,0.658,45.0
15667,21740,94,0.508,45.0
16657,21740,96,0.384,38.0
16658,21740,96,0.258,33.0
16659,21740,96,0.398,38.0
16660,21740,96,0.272,35.0
16661,21740,96,0.268,34.0
16662,21740,96,0.558,45.0
16663,21740,96,0.292,35.0
16664,21740,96,0.346,37.0
16665,21740,96,0.376,37.0
16666,21740,96,0.494,42.0
16667,21740,96,0.276,34.0
16668,21740,96,0.154,26.0
16669,21740,96,0.35,37.0
16670,21740,96,0.47,42.0
16671,21740,96,0.362,37.0
16672,21740,96,0.262,34.0
16673,21740,96,0.456,41.0
16674,21740,96,0.108,25.0
16675,21740,96,0.322,36.0
16676,21740,96,0.282,33.0
16677,21740,96,0.292,35.0
16678,21740,96,0.212,31.0
17796,21740,99,0.042,19.0
17797,21740,99,0.096,24.0
17798,21740,99,0.1,24.0
17799,21740,99,0.03,17.0
17800,21740,99,0.02,15.0
17801,21740,99,0.01,12.0
17828,21740,100,0.54,43.0
17829,21740,100,1.128,53.0
17830,21740,100,0.326,36.0
17831,21740,100,0.378,37.0
17832,21740,100,0.278,33.0
17836,21740,100,0.678,46.0
17837,21740,100,0.654,46.0
17838,21740,100,0.602,44.0
17839,21740,100,0.808,49.0
17840,21740,100,0.726,47.0
17841,21740,100,0.472,42.0
17842,21740,100,0.688,45.0
17843,21740,100,1.524,64.0
17844,21740,100,0.604,43.0
16705,21740,96,0.016,13.0
16706,21740,96,0.018,14.0
17845,21740,100,0.486,41.0
17846,21740,100,0.612,45.0
17847,21740,100,0.618,45.0
17848,21740,100,0.502,41.0
17849,21740,100,0.602,45.0
17850,21740,100,0.548,42.0
17851,21740,100,0.646,45.0
17852,21740,100,0.586,44.0
17853,21740,100,0.68,47.0
17854,21740,100,0.484,42.0
17855,21740,100,0.366,37.0
17856,21740,100,0.65,44.0
17882,21740,100,0.506,42.0
17883,21740,100,0.57,46.0
17884,21740,100,0.538,43.0
17885,21740,100,0.562,41.0
17886,21740,100,0.558,43.0
17887,21740,100,0.502,41.0
17889,21740,100,0.502,42.0
17890,21740,100,0.65,46.0
15816,21740,94,0.522,45.0
15817,21740,94,0.688,47.0
15818,21740,94,0.412,40.0
15819,21740,94,0.642,49.0
15820,21740,94,0.618,45.0
15821,21740,94,0.846,49.0
15822,21740,94,0.602,45.0
15823,21740,94,0.436,41.0
15824,21740,94,0.75,48.0
15825,21740,94,0.7,47.0
15826,21740,94,0.392,39.0
15827,21740,94,0.542,43.0
15828,21740,94,0.762,48.0
15829,21740,94,0.678,46.0
15830,21740,94,0.624,48.0
15831,21740,94,0.672,46.0
15832,21740,94,0.636,45.0
15833,21740,94,0.75,50.0
15834,21740,94,0.706,47.0
15864,21740,94,0.622,46.0
15865,21740,94,0.66,47.0
15866,21740,94,0.546,43.0
17891,21740,100,0.624,44.0
17892,21740,100,0.636,45.0
17893,21740,100,0.63,45.0
17894,21740,100,0.666,45.0
17895,21740,100,0.688,47.0
17896,21740,100,0.654,45.0
17897,21740,100,0.328,35.0
17898,21740,100,0.534,42.0
17899,21740,100,0.704,46.0
17900,21740,100,0.588,44.0
17901,21740,100,0.42,38.0
17902,21740,100,0.542,43.0
17903,21740,100,0.452,39.0
17904,21740,100,0.432,41.0
17905,21740,100,0.802,54.0
17906,21740,100,0.672,46.0
17907,21740,100,0.884,50.0
17908,21740,100,0.728,47.0
15867,21740,94,0.594,45.0
15868,21740,94,0.912,52.0
15869,21740,94,0.722,50.0
15870,21740,94,0.59,43.0
15871,21740,94,0.608,44.0
15872,21740,94,0.396,42.0
15873,21740,94,0.64,45.0
15874,21740,94,0.844,48.0
15875,21740,94,0.65,45.0
15876,21740,94,0.672,47.0
15877,21740,94,0.82,51.0
15878,21740,94,0.394,38.0
15879,21740,94,0.512,42.0
15880,21740,94,0.478,40.0
15881,21740,94,0.608,47.0
15882,21740,94,0.728,46.0
15883,21740,94,0.61,44.0
15884,21740,94,0.686,47.0
15885,21740,94,0.79,48.0
15886,21740,94,0.578,43.0
15887,21740,94,0.654,47.0
15888,21740,94,0.608,44.0
15889,21740,94,0.608,45.0
15890,21740,94,0.644,44.0
15891,21740,94,0.578,45.0
15892,21740,94,0.65,46.0
15893,21740,94,0.476,44.0
15894,21740,94,0.802,50.0
15895,21740,94,0.612,44.0
15896,21740,94,0.55,44.0
15897,21740,94,0.696,47.0
15898,21740,94,0.52,42.0
15899,21740,94,0.458,41.0
15900,21740,94,0.59,45.0
18009,21740,101,0.586,46.0
18010,21740,101,0.574,42.0
18011,21740,101,0.628,44.0
15901,21740,94,0.534,44.0
15902,21740,94,0.536,42.0
15903,21740,94,0.424,41.0
15904,21740,94,0.73,46.0
15905,21740,94,0.594,44.0
18035,21740,101,0.592,45.0
18036,21740,101,0.514,42.0
18037,21740,101,0.882,51.0
18038,21740,101,0.53,42.0
18039,21740,101,0.692,47.0
18040,21740,101,0.556,43.0
18041,21740,101,0.506,42.0
18042,21740,101,0.488,41.0
18043,21740,101,0.67,46.0
18044,21740,101,0.562,43.0
18045,21740,101,0.598,44.0
18046,21740,101,0.506,42.0
18047,21740,101,0.626,44.0
18048,21740,101,0.536,42.0
18049,21740,101,0.478,42.0
18050,21740,101,0.78,48.0
18051,21740,101,0.516,43.0
18052,21740,101,0.818,50.0
18053,21740,101,0.498,42.0
18054,21740,101,0.508,42.0
18055,21740,101,0.684,46.0
18064,21740,101,0.548,44.0
18065,21740,101,0.576,44.0
17120,21740,97,0.096,23.0
17121,21740,97,0.102,24.0
17122,21740,97,0.144,27.0
17123,21740,97,0.104,24.0
17146,21740,97,0.074,22.0
17147,21740,97,0.07,21.0
18066,21740,101,0.576,44.0
18067,21740,101,0.562,43.0
18068,21740,101,0.768,50.0
18069,21740,101,0.49,42.0
18070,21740,101,0.498,42.0
18071,21740,101,0.534,45.0
18072,21740,101,0.54,43.0
18073,21740,101,0.664,47.0
18074,21740,101,0.53,43.0
18075,21740,101,0.58,45.0
18076,21740,101,0.534,43.0
18077,21740,101,0.416,39.0
18078,21740,101,0.34,37.0
17148,21740,97,0.076,22.0
17149,21740,97,0.096,23.0
17150,21740,97,0.078,22.0
17151,21740,97,0.048,19.0
17152,21740,97,0.084,23.0
17153,21740,97,0.078,22.0
17154,21740,97,0.126,25.0
17155,21740,97,0.032,16.0
17156,21740,97,0.076,21.0
17157,21740,97,0.11,24.0
17158,21740,97,0.078,22.0
17159,21740,97,0.048,19.0
17160,21740,97,0.054,19.0
17161,21740,97,0.038,17.0
17162,21740,97,0.032,16.0
17163,21740,97,0.038,17.0
17164,21740,97,0.032,16.0
17165,21740,97,0.068,21.0
17182,21740,97,0.78,48.0
17183,21740,97,0.974,58.0
17184,21740,97,0.508,44.0
17185,21740,97,0.464,39.0
17186,21740,97,0.258,36.0
18129,21740,101,0.066,21.0
18130,21740,101,0.068,22.0
18155,21740,101,0.54,43.0
18156,21740,101,0.512,44.0
18157,21740,101,0.886,52.0
18158,21740,101,0.67,45.0
18159,21740,101,0.55,43.0
18160,21740,101,0.65,46.0
18161,21740,101,0.65,45.0
18162,21740,101,0.588,45.0
18163,21740,101,0.662,44.0
18164,21740,101,0.52,42.0
18165,21740,101,0.486,41.0
18166,21740,101,0.47,40.0
18167,21740,101,0.704,46.0
18168,21740,101,0.702,46.0
18169,21740,101,0.726,46.0
18170,21740,101,0.402,37.0
18171,21740,101,0.708,47.0
18172,21740,101,0.522,43.0
18173,21740,101,0.484,42.0
18174,21740,101,0.7,47.0
16181,21740,95,0.502,41.0
16182,21740,95,0.6,46.0
16183,21740,95,0.558,43.0
16184,21740,95,0.614,43.0
16185,21740,95,0.474,40.0
16186,21740,95,0.614,45.0
16187,21740,95,0.372,37.0
16188,21740,95,0.578,43.0
16189,21740,95,0.398,40.0
16190,21740,95,0.404,38.0
16191,21740,95,0.366,37.0
16192,21740,95,0.336,37.0
16193,21740,95,0.556,43.0
16194,21740,95,0.432,38.0
16195,21740,95,0.434,39.0
16196,21740,95,0.404,40.0
16197,21740,95,0.448,38.0
16198,21740,95,0.248,32.0
16199,21740,95,0.07,21.0
16212,21740,95,0.322,35.0
17187,21740,97,0.176,30.0
17188,21740,97,0.204,31.0
17189,21740,97,0.268,33.0
17190,21740,97,0.026,15.0
17191,21740,97,0.03,16.0
17192,21740,97,0.018,13.0
17193,21740,97,0.026,15.0
17194,21740,97,0.026,15.0
18175,21740,101,0.554,43.0
18176,21740,101,0.556,43.0
18177,21740,101,0.528,42.0
18178,21740,101,0.614,45.0
18179,21740,101,0.022,15.0
18180,21740,101,0.044,19.0
18181,21740,101,0.03,16.0
18182,21740,101,0.032,17.0
18183,21740,101,0.02,14.0
18184,21740,101,0.022,15.0
18185,21740,101,0.026,16.0
18186,21740,101,0.028,17.0
16213,21740,95,0.374,36.0
16214,21740,95,0.498,40.0
16215,21740,95,0.39,38.0
16216,21740,95,0.394,38.0
16217,21740,95,0.33,36.0
16218,21740,95,0.39,36.0
16219,21740,95,0.626,44.0
16220,21740,95,0.54,43.0
16221,21740,95,0.356,35.0
16222,21740,95,0.548,43.0
16223,21740,95,0.392,39.0
16224,21740,95,0.414,38.0
16225,21740,95,0.572,42.0
16226,21740,95,0.356,37.0
16227,21740,95,0.62,46.0
16228,21740,95,0.474,40.0
16229,21740,95,0.308,34.0
16230,21740,95,0.692,47.0
16231,21740,95,0.676,44.0
16232,21740,95,0.32,34.0
16233,21740,95,0.722,46.0
16234,21740,95,0.726,46.0
16235,21740,95,0.578,43.0
16236,21740,95,0.512,41.0
16237,21740,95,0.098,24.0
16238,21740,95,0.32,34.0
16239,21740,95,0.404,37.0
16240,21740,95,0.452,39.0
16241,21740,95,0.504,41.0
16242,21740,95,0.392,38.0
16243,21740,95,0.72,48.0
16244,21740,95,0.282,34.0
16245,21740,95,0.434,38.0
16246,21740,95,0.572,42.0
16247,21740,95,0.574,42.0
17281,21740,99,0.62,45.0
17282,21740,99,0.61,44.0
17283,21740,99,0.374,36.0
17284,21740,99,0.408,39.0
17285,21740,99,0.566,44.0
17286,21740,99,0.39,40.0
17287,21740,99,0.46,41.0
17288,21740,99,0.616,44.0
17289,21740,99,0.692,48.0
17290,21740,99,0.378,38.0
17291,21740,99,0.176,31.0
17292,21740,99,0.348,37.0
17293,21740,99,0.436,40.0
17294,21740,99,0.462,40.0
17295,21740,99,0.388,38.0
17296,21740,99,0.432,38.0
17297,21740,99,0.252,34.0
17298,21740,99,0.422,40.0
17299,21740,99,0.634,45.0
17300,21740,99,0.42,40.0
18240,21740,101,0.564,45.0
18241,21740,101,0.636,45.0
18242,21740,101,0.618,46.0
18243,21740,101,0.6,44.0
18244,21740,101,0.49,43.0
18245,21740,101,0.622,45.0
18246,21740,101,0.602,43.0
18247,21740,101,0.674,47.0
18248,21740,101,0.476,41.0
18249,21740,101,0.574,45.0
18250,21740,101,0.544,42.0
