specimen_id,species_code,event_id,fork_length,organism_weight
1066,21740,4,41.1,0.418
1067,21740,4,38.3,0.35
1068,21740,4,38.3,0.382
1069,21740,4,42.4,0.484
1070,21740,4,39.3,0.364
1071,21740,4,40.7,0.474
1072,21740,4,41.2,0.538
1073,21740,4,38.2,0.39
1074,21740,4,38.6,0.388
1075,21740,4,38.6,0.396
1076,21740,4,36.6,0.376
978,23010,4,22.3,0.098
1025,21110,4,29.9,0.223
1033,21740,4,15,0.021
1034,21740,4,17,0.03
1035,21740,4,17.5,0.034
1036,21740,4,18.5,0.04
1522,21740,5,60.6,1.277
1523,21740,5,41.5,0.484
1524,21740,5,38.1,0.338
1525,21740,5,39,0.385
1526,21740,5,33.4,0.285
1527,21740,5,44.2,0.669
1528,21740,5,31.7,0.24
1529,21740,5,40.5,0.554
1530,21740,5,43.7,0.523
1531,21740,5,32,0.245
1532,21740,5,40.2,0.479
1533,21740,5,39.5,0.562
1915,21740,6,39.1,0.533
1922,21740,6,41.1,0.57
1923,21740,6,43.5,0.665
1925,21740,6,30.1,0.21
1927,21740,6,41.9,0.549
1534,21740,5,27.8,0.149
1535,21740,5,32,0.278
1536,21740,5,33.6,0.296
1537,21740,5,31,0.203
1538,21740,5,34.2,0.27
1539,21740,5,31.1,0.235
1540,21740,5,33.5,0.254
1541,21740,5,33.2,0.302
1542,21740,5,31.2,0.236
1543,21740,5,37.8,0.413
1544,21740,5,44.1,0.702
1545,21740,5,42.1,0.589
1546,21740,5,43.1,0.509
1547,21740,5,42.3,0.578
1548,21740,5,40.3,0.519
1549,21740,5,44.6,0.686
1550,21740,5,42.9,0.518
1551,21740,5,38,0.398
1552,21740,5,43.3,0.594
1553,21740,5,33.4,0.272
1554,21740,5,32.7,0.257
1555,21740,5,44.8,0.668
1556,21740,5,42.9,0.565
1557,21740,5,42.3,0.625
1558,21740,5,31,0.218
1559,21740,5,39.1,0.505
1560,21740,5,32.8,0.255
1561,21740,5,33.6,0.274
591,21740,2,35.9,0.374
592,21740,2,38.8,0.398
593,21740,2,39.3,0.516
594,21740,2,39.8,0.392
595,21740,2,45.3,0.608
1562,21740,5,43.2,0.565
1563,21740,5,39,0.462
1564,21740,5,41.2,0.459
1565,21740,5,42.1,0.529
1566,21740,5,37.3,0.435
1567,21740,5,32,0.246
1568,21740,5,35.2,0.297
1569,21740,5,41.5,0.442
1570,21740,5,29.5,0.183
1571,21740,5,41.9,0.561
1572,21740,5,39.8,0.516
1573,21740,5,38.8,0.374
1574,21740,5,41.9,0.565
1575,21740,5,37.3,0.399
1576,21740,5,42,0.528
1577,21740,5,32.7,0.257
1578,21740,5,38.7,0.417
1579,21740,5,42.1,0.567
596,21740,2,40.6,0.486
597,21740,2,42.4,0.522
598,21740,2,40.3,0.476
599,21740,2,38.2,0.428
600,21740,2,38.3,0.44
601,21740,2,43.5,0.584
602,21740,2,35.1,0.342
603,21740,2,42.8,0.516
604,21740,2,39.9,0.578
605,21740,2,38.2,0.482
606,21740,2,47,0.69
607,21740,2,41.4,0.506
608,21740,2,37.7,0.434
1580,21740,5,31.9,0.245
1581,21740,5,42.5,0.64
1582,21740,5,33.4,0.296
1340,21110,5,30.6,0.253
1342,21110,5,27.5,0.208
1344,21110,5,31.6,0.279
1346,21110,5,28.2,0.218
1349,21110,5,29.7,0.235
1454,21110,5,32.7,0.28
609,21740,2,39.9,0.498
610,21740,2,43.4,0.602
611,21740,2,40.3,0.526
612,21740,2,39.9,0.49
613,21740,2,38.8,0.478
614,21740,2,37.3,0.374
615,21740,2,37.8,0.384
616,21740,2,41.6,0.452
617,21740,2,52.2,1.004
618,21740,2,38.3,0.454
619,21740,2,39.8,0.448
620,21740,2,39.2,0.458
621,21740,2,39.3,0.468
622,21740,2,38.7,0.398
623,21740,2,35.3,0.302
624,21740,2,36.2,0.39
625,21740,2,35.4,0.29
626,21740,2,33.7,0.26
627,21740,2,41.7,0.536
628,21740,2,41.7,0.534
629,21740,2,37.2,0.316
630,21740,2,40.6,0.456
631,21740,2,38.6,0.372
632,21740,2,37.4,0.292
633,21740,2,32.1,0.202
634,21740,2,37.6,0.39
635,21740,2,43,0.612
636,21740,2,36,0.364
637,21740,2,41.1,0.544
638,21740,2,39.9,0.594
639,21740,2,41.4,0.42
640,21740,2,32.6,0.274
560,21740,2,13.1,0.012
561,21740,2,13,0.012
562,21740,2,13.2,0.014
563,21740,2,14,0.018
564,21740,2,16.3,0.024
565,21740,2,19.2,0.046
566,21740,2,15.3,0.022
567,21740,2,15.3,0.02
568,21740,2,13.4,0.016
569,21740,2,13.3,0.014
570,21740,2,14.8,0.022
571,21740,2,12.2,0.012
572,21740,2,14.4,0.018
575,21740,2,14,0.016
580,21740,2,11.2,0.01
585,21740,2,14.8,0.02
586,21740,2,12.1,0.01
587,21740,2,13,0.012
588,21740,2,12.3,0.01
589,21740,2,12.2,0.012
590,21740,2,11.7,0.01
687,21740,3,42.2,0.572
688,21740,3,43.7,0.64
689,21740,3,44.9,0.622
690,21740,3,41.8,0.486
691,21740,3,44.1,0.668
692,21740,3,43.7,0.478
693,21740,3,41.2,0.392
694,21740,3,41,0.416
695,21740,3,37.3,0.308
685,21740,3,12.5,0.014
686,21740,3,12.7,0.012
1005,21740,4,40.6,0.497
1014,21740,4,36,0.302
1023,21740,4,39.2,0.425
1026,21740,4,38.3,0.4
1027,21740,4,34.9,0.269
1028,21740,4,39.1,0.431
1029,21740,4,38.8,0.421
1030,21740,4,38.3,0.394
1031,21740,4,39.6,0.452
1032,21740,4,38.2,0.363
1037,21740,4,39.9,0.426
1038,21740,4,37.6,0.396
1039,21740,4,39,0.399
1040,21740,4,39.8,0.441
1041,21740,4,38.3,0.39
1042,21740,4,36.2,0.282
1043,21740,4,38,0.362
1044,21740,4,37.6,0.382
1045,21740,4,38.8,0.382
1046,21740,4,37.2,0.377
1047,21740,4,35.6,0.307
1048,21740,4,40.5,0.46
1049,21740,4,39.9,0.475
1050,21740,4,37.4,0.359
1051,21740,4,38.7,0.387
1052,21740,4,40.7,0.542
1053,21740,4,37.5,0.376
1054,21740,4,37,0.34
1055,21740,4,41.4,0.488
1056,21740,4,36.8,0.36
1057,21740,4,40.3,0.486
1058,21740,4,37.1,0.386
1059,21740,4,35.7,0.298
1060,21740,4,39,0.426
1061,21740,4,40.5,0.416
1062,21740,4,40.7,0.432
1063,21740,4,38.3,0.374
1064,21740,4,40,0.398
1065,21740,4,40,0.468
2758,21740,8,47.1,0.66
2759,21740,8,43,0.532
2760,21740,8,37.7,0.446
2761,21740,8,38.3,0.39
2801,21740,8,41.9,0.488
2802,21740,8,38.2,0.354
2803,21740,8,41.6,0.436
2804,21740,8,40.6,0.502
2805,21740,8,40.7,0.45
2806,21740,8,39.7,0.426
2807,21740,8,39.5,0.398
2808,21740,8,34.2,0.302
2809,21740,8,42,0.494
2810,21740,8,36.1,0.352
2811,21740,8,39.4,0.47
2812,21740,8,46.8,0.612
2813,21740,8,41.6,0.508
2814,21740,8,38,0.37
2815,21740,8,41.3,0.482
2816,21740,8,37.6,0.312
2817,21740,8,40.8,0.516
2818,21740,8,35.6,0.328
2002,21740,6,43.2,0.638
2003,21740,6,38.2,0.424
2004,21740,6,40,0.522
2005,21740,6,36.3,0.415
2006,21740,6,40.5,0.561
2007,21740,6,45.3,0.737
2008,21740,6,41.4,0.488
2009,21740,6,43.5,0.597
2010,21740,6,41,0.591
2011,21740,6,37.5,0.425
2012,21740,6,41.2,0.606
2324,21740,7,42.2,0.579
2326,21740,7,38.4,0.415
2327,21740,7,30.1,0.219
2329,21740,7,35.5,0.338
2330,21740,7,37.8,0.407
2331,21740,7,41.3,0.497
2333,21740,7,32.8,0.278
2335,21740,7,40.1,0.442
2337,21740,7,38.5,0.395
2338,21740,7,38.2,0.395
2358,21740,7,37.6,0.365
2762,21740,8,43.4,0.534
2763,21740,8,42.2,0.53
2764,21740,8,38.6,0.428
2765,21740,8,44.7,0.662
2766,21740,8,38.8,0.392
2767,21740,8,40.4,0.49
2768,21740,8,39.4,0.432
2769,21740,8,38.2,0.36
2770,21740,8,41.8,0.496
2771,21740,8,40.5,0.478
2772,21740,8,41.8,0.516
2773,21740,8,40.5,0.482
2774,21740,8,43.9,0.6
2775,21740,8,39.3,0.42
2776,21740,8,40,0.434
2359,21740,7,41.5,0.525
2360,21740,7,46.2,0.769
2361,21740,7,37.4,0.372
2362,21740,7,39.2,0.4
2363,21740,7,33.1,0.277
2364,21740,7,35.6,0.334
2365,21740,7,37.7,0.396
3171,21740,9,49.9,0.862
3172,21740,9,47.3,0.777
3173,21740,9,49.2,0.629
3174,21740,9,50.1,0.76
3175,21740,9,49.8,0.706
3176,21740,9,50.8,0.827
1861,21740,6,18.3,0.041
1865,21740,6,20,0.055
1868,21740,6,18.4,0.045
1872,21740,6,16.5,0.033
1874,21740,6,16.9,0.035
1877,21740,6,17.1,0.033
1880,21740,6,21.7,0.072
1882,21740,6,17.3,0.036
1884,21740,6,18.8,0.047
1885,21740,6,20,0.061
1886,21740,6,18.1,0.042
1887,21740,6,18.2,0.04
1891,21740,6,17.3,0.035
1893,21740,6,17.6,0.038
1896,21740,6,21.8,0.071
2366,21740,7,39.7,0.466
2367,21740,7,40.2,0.432
2368,21740,7,41.9,0.475
2369,21740,7,38.9,0.457
2370,21740,7,38.6,0.456
2371,21740,7,38,0.433
2372,21740,7,37.9,0.405
2373,21740,7,40.8,0.448
2374,21740,7,34.4,0.29
2375,21740,7,35.3,0.344
2376,21740,7,41.9,0.54
2377,21740,7,31.5,0.251
2378,21740,7,39.6,0.535
2379,21740,7,36.4,0.405
2380,21740,7,41.9,0.615
2381,21740,7,35.4,0.4
2756,21740,8,23.3,0.078
2757,21740,8,28.3,0.13
2751,21740,8,15.2,0.02
2752,21740,8,13.5,0.014
2753,21740,8,13.6,0.016
2754,21740,8,17.3,0.028
2755,21740,8,15.8,0.024
3177,21740,9,50.3,0.776
3178,21740,9,45.9,0.667
3179,21740,9,48.8,0.769
3180,21740,9,51.4,0.869
3181,21740,9,51.4,0.874
3182,21740,9,51.5,0.774
3183,21740,9,49.1,0.672
3184,21740,9,60.1,1.349
3185,21740,9,49.1,0.767
3186,21740,9,48,0.701
3187,21740,9,46.5,0.708
3188,21740,9,49,0.702
1968,21740,6,22.3,0.077
1969,21740,6,19.5,0.054
1970,21740,6,19.2,0.047
1971,21740,6,19.6,0.055
1972,21740,6,14.8,0.025
2382,21740,7,40.5,0.536
2383,21740,7,38.5,0.427
2384,21740,7,38.6,0.379
2385,21740,7,37.5,0.455
2386,21740,7,32.6,0.29
2387,21740,7,34.9,0.324
2388,21740,7,32.8,0.263
2389,21740,7,37.2,0.37
2390,21740,7,36.5,0.416
2391,21740,7,32,0.25
3189,21740,9,50.1,0.794
3190,21740,9,47.8,0.685
3191,21740,9,51.9,0.891
3192,21740,9,46.9,0.636
3193,21740,9,53.1,0.933
3194,21740,9,50.7,0.758
3195,21740,9,51.6,0.913
3196,21740,9,47.9,0.758
1924,21110,6,28.9,0.21
1926,21110,6,29.1,0.197
1928,21110,6,29.1,0.177
1932,21110,6,24.8,0.146
1937,21110,6,28.9,0.224
1943,21110,6,31.5,0.257
1947,21110,6,29.7,0.219
1948,21110,6,28.7,0.209
1952,21110,6,26,0.154
1957,21110,6,29.5,0.213
2013,21740,6,70.1,2.245
2392,21740,7,37.3,0.373
2393,21740,7,32.9,0.249
2394,21740,7,30.4,0.207
2395,21740,7,32.8,0.286
2396,21740,7,34.9,0.318
2397,21740,7,27.8,0.182
2398,21740,7,32.1,0.23
2356,21740,7,14.9,0.016
2357,21740,7,25.2,0.073
3212,21740,9,46.4,0.663
3197,21740,9,48.2,0.7
3198,21740,9,53.7,0.975
3199,21740,9,43.7,0.556
3200,21740,9,44.3,0.516
3201,21740,9,49.1,0.679
3202,21740,9,50,0.812
2905,10210,9,37.6,0.53
3129,21740,9,50.4,0.8
3130,21740,9,49.8,0.794
3203,21740,9,43.6,0.563
3204,21740,9,45.5,0.65
3205,21740,9,49.8,0.701
3206,21740,9,53,0.977
3207,21740,9,49.2,0.77
3208,21740,9,46.3,0.633
3209,21740,9,49,0.708
3210,21740,9,49.1,0.74
3211,21740,9,48.4,0.861
3131,21740,9,49.1,0.691
3133,21740,9,46.2,0.687
3136,21740,9,48.8,0.685
3139,21740,9,51,0.875
3143,21740,9,47,0.676
3146,21740,9,48.5,0.66
3149,21740,9,51.5,0.791
3152,21740,9,49.6,0.874
3156,21740,9,52.3,0.949
3164,21740,9,48.5,0.709
3165,21740,9,51.9,0.802
3166,21740,9,49.5,0.707
3167,21740,9,48.8,0.721
3168,21740,9,48,0.769
3169,21740,9,54.4,0.946
3170,21740,9,52.1,0.815
1933,21740,6,39.7,0.511
1940,21740,6,39.7,0.47
1945,21740,6,40.4,0.556
1949,21740,6,44.5,0.632
1955,21740,6,38.7,0.47
1973,21740,6,39.3,0.469
1974,21740,6,43.4,0.643
1975,21740,6,41.8,0.558
1976,21740,6,42,0.57
1977,21740,6,41.4,0.595
1978,21740,6,42,0.565
1979,21740,6,35.5,0.364
1980,21740,6,43.9,0.733
1981,21740,6,44.4,0.657
1982,21740,6,44.8,0.611
1983,21740,6,41.6,0.592
2777,21740,8,39.1,0.444
2778,21740,8,37.2,0.334
2779,21740,8,38,0.386
2780,21740,8,43.1,0.54
2781,21740,8,43.5,0.576
2782,21740,8,39.7,0.398
2783,21740,8,37.3,0.444
2784,21740,8,56.1,1.176
2785,21740,8,39.4,0.414
2786,21740,8,42.8,0.51
2787,21740,8,37.7,0.386
2788,21740,8,46.1,0.628
1984,21740,6,36.3,0.418
1985,21740,6,40,0.531
1986,21740,6,41.8,0.473
1987,21740,6,42.1,0.575
1988,21740,6,41.4,0.584
1989,21740,6,41.8,0.574
1990,21740,6,41.2,0.522
1991,21740,6,37.8,0.419
2789,21740,8,40.7,0.438
2790,21740,8,39.3,0.406
2791,21740,8,39.8,0.408
2792,21740,8,43,0.584
2793,21740,8,44.2,0.618
2794,21740,8,37.9,0.418
2795,21740,8,41,0.434
2796,21740,8,41.6,0.498
2797,21740,8,42.2,0.462
2798,21740,8,36.2,0.302
2799,21740,8,42.6,0.536
2800,21740,8,37,0.318
1992,21740,6,37.8,0.479
1993,21740,6,38.6,0.444
1994,21740,6,40.2,0.502
1995,21740,6,41.8,0.571
1996,21740,6,39.9,0.506
1997,21740,6,37.4,0.357
1998,21740,6,42.8,0.511
1999,21740,6,32.5,0.278
2000,21740,6,52.9,0.918
2001,21740,6,42.8,0.627
4375,21740,12,43.1,0.649
4376,21740,12,40.5,0.536
3482,21740,10,41.5,0.538
3498,21740,10,40.2,0.463
3503,21740,10,40.6,0.454
3508,21740,10,39.3,0.405
3512,21740,10,37.6,0.356
