"","survey","transect","interval","class","nasc","start_longitude","start_latitude","start_vessel_log","mean_bottom_depth","start_longitute"
"245",200909,2,2163,"MIX2",2.779171,-161.5891433,57.0662067,1081.003381,65.37,-161.5891433
"246",200909,2,2164,"MIX2",1.56054,-161.5884961,57.0746053,1081.503979,66.77,-161.5884961
"247",200909,2,2165,"MIX2",0.687902,-161.5878803,57.0829339,1082.000066,64.02,-161.5878803
"248",200909,2,2166,"MIX2",1.175309,-161.5872443,57.0913076,1082.500995,64.69,-161.5872443
"249",200909,2,2167,"MIX2",1.199998,-161.5865935,57.0996765,1083.001061,65.74,-161.5865935
"250",200909,2,2168,"MIX2",4.902209,-161.585987,57.1080738,1083.501768,62.63,-161.585987
"251",200909,2,2169,"MIX2",7.032248,-161.585365,57.1164642,1084.002402,62.87,-161.585365
"252",200909,2,2170,"MIX2",5.479398,-161.5847824,57.1248659,1084.503149,61.05,-161.5847824
"253",200909,2,2171,"MIX2",4.526185,-161.5841748,57.1332733,1085.003948,60.26,-161.5841748
"254",200909,2,2172,"MIX2",5.529846,-161.5835392,57.1415944,1085.500199,60.4,-161.5835392
"255",200909,2,2173,"MIX2",5.037218,-161.5829482,57.1499811,1086.00115,59.59,-161.5829482
"256",200909,2,2174,"MIX2",4.389682,-161.58249,57.1583933,1086.501856,60.37,-161.58249
"257",200909,2,2175,"MIX2",3.044969,-161.5821964,57.1668209,1087.002685,57.31,-161.5821964
"258",200909,2,2176,"MIX2",12.025724,-161.5817507,57.1752481,1087.503161,57.89,-161.5817507
"259",200909,2,2177,"MIX2",3.302442,-161.5811469,57.1836627,1088.003911,56.5,-161.5811469
"260",200909,2,2178,"MIX2",10.516617,-161.5805056,57.1919786,1088.500061,58.61,-161.5805056
"261",200909,2,2179,"MIX2",8.998813,-161.5798471,57.2003811,1089.000367,55.76,-161.5798471
"262",200909,3,2344,"MIX2",0.177448,-162.196397,57.2093183,1171.502386,53.77,-162.196397
"263",200909,3,2345,"MIX2",0.175726,-162.1970402,57.200941,1172.001492,54.97,-162.1970402
"264",200909,3,2346,"MIX2",1.426758,-162.1973978,57.1925496,1172.501226,56.76,-162.1973978
"265",200909,3,2347,"MIX2",0.117718,-162.1978735,57.1841654,1173.000132,54.64,-162.1978735
"266",200909,3,2348,"MIX2",1.034984,-162.1983078,57.1756781,1173.504194,57.53,-162.1983078
"267",200909,3,2349,"MIX2",0,-162.1987523,57.1673228,1174.002437,55.43,-162.1987523
"268",200909,3,2350,"MIX2",0.455698,-162.1992064,57.15891,1174.50293,56.88,-162.1992064
