"","ship","survey","event_id","species_code","specimen_id","fork_length","organism_weight","age","sex","eq_longitude"
"392",157,202408,26,21740,9113,38.9,0.367,5,"Female",-172.9352
"393",157,202408,26,21740,9114,22.9,0.075,2,"Female",-172.9352
"394",157,202408,26,21740,9120,23.7,0.08,2,"Female",-172.9352
"395",157,202408,26,21740,9123,22.1,0.068,2,"Female",-172.9352
"396",157,202408,27,21740,9515,41.6,0.498,5,"Female",-172.7997
"397",157,202408,27,21740,9517,43.5,0.512,6,"Male",-172.7997
"398",157,202408,27,21740,9522,41.1,0.444,5,"Male",-172.7997
"399",157,202408,61,21740,21029,41.5,0.486,6,"Female",-173.44
"400",157,202408,61,21740,21033,42.8,0.506,6,"Male",-173.44
"401",157,202408,65,21740,21159,45.5,0.823,6,"Male",-173.1587
"402",157,202408,65,21740,21177,47,0.805,6,"Female",-173.1587
"403",157,202408,29,21740,9817,40.1,0.428,6,"Male",-172.7057
"404",157,202408,29,21740,9821,41.2,0.508,6,"Male",-172.7057
"405",157,202408,29,21740,9831,36.8,0.318,6,"Male",-172.7057
"406",157,202408,29,21740,9842,40.6,0.512,5,"Male",-172.7057
"407",157,202408,29,21740,9848,32.8,0.254,3,"Male",-172.7057
"408",157,202408,30,21740,9896,53.9,0.945,9,"Female",-172.5245
"409",157,202408,31,21740,10305,41.8,0.462,6,"Male",-174.1172
"410",157,202408,31,21740,10306,46.1,0.676,6,"Female",-174.1172
"411",157,202408,31,21740,10308,41.3,0.452,6,"Female",-174.1172
"412",157,202408,31,21740,10310,44.1,0.562,6,"Male",-174.1172
"413",157,202408,31,21740,10322,43.3,0.548,6,"Male",-174.1172
"414",157,202408,31,21740,10337,39.9,0.432,6,"Male",-174.1172
"415",157,202408,32,21740,10627,43.4,0.509,6,"Female",-174.2035
"416",157,202408,32,21740,10640,44.2,0.477,6,"Male",-174.2035
"417",157,202408,32,21740,10651,40.2,0.444,7,"Male",-174.2035
"418",157,202408,32,21740,10653,44.1,0.567,7,"Female",-174.2035
"419",157,202408,32,21740,10686,41.5,0.53,6,"Female",-174.2035
"420",157,202408,32,21740,10688,42.6,0.514,6,"Male",-174.2035
"421",157,202408,32,21740,10689,41.6,0.508,6,"Female",-174.2035
"422",157,202408,32,21740,10690,43.1,0.528,6,"Female",-174.2035
"423",157,202408,33,21740,10978,43.4,0.574,6,"Male",-174.266
"424",157,202408,33,21740,11008,39,0.382,5,"Female",-174.266
"425",157,202408,34,21740,11415,41.6,0.538,6,"Female",-174.3993
"426",157,202408,34,21740,11426,41.8,0.484,6,"Female",-174.3993
"427",157,202408,34,21740,11430,42.9,0.48,6,"Female",-174.3993
"428",157,202408,34,21740,11435,39,0.398,6,"Male",-174.3993
"429",157,202408,34,21740,11440,42.6,0.503,5,"Female",-174.3993
"430",157,202408,34,21740,11442,36.8,0.36,4,"Female",-174.3993
"431",157,202408,34,21740,11447,43.4,0.544,4,"Male",-174.3993
"432",157,202408,34,21740,11454,13.9,0.018,1,NA,-174.3993
"433",157,202408,34,21740,11452,15.8,0.026,1,NA,-174.3993
"434",157,202408,35,21740,12035,40.4,0.376,5,"Male",-174.5246
"435",157,202408,35,21740,12036,23.5,0.084,2,"Male",-174.5246
"436",157,202408,35,21740,12049,23,0.08,2,"Male",-174.5246
"437",157,202408,35,21740,12054,21.8,0.068,2,"Female",-174.5246
"438",157,202408,35,21740,12059,23.3,0.088,2,"Male",-174.5246
"439",157,202408,36,21740,12440,45.3,0.56,6,"Male",-176.2629
"440",157,202408,36,21740,12441,27.7,0.15,3,"Female",-176.2629
"441",157,202408,36,21740,12450,31.3,0.196,3,"Female",-176.2629
"442",157,202408,36,21740,12457,25.6,0.1,3,"Male",-176.2629
"443",157,202408,36,21740,12464,36.6,0.278,6,"Male",-176.2629
"444",157,202408,1,21740,375,47.9,0.77,7,"Male",-162.7971
"445",157,202408,1,21740,378,55.3,1.062,8,"Female",-162.7971
"446",157,202408,1,21740,379,50.4,0.91,7,"Male",-162.7971
"447",157,202408,1,21740,384,48.6,0.856,6,"Female",-162.7971
"448",157,202408,1,21740,387,43.7,0.64,5,"Male",-162.7971
"449",157,202408,1,21740,389,45.9,0.698,6,"Male",-162.7971
"450",157,202408,1,21740,395,47.3,0.712,8,"Male",-162.7971
"451",157,202408,1,21740,421,16.4,0.034,1,NA,-162.7971
"452",157,202408,37,21740,12802,43.1,0.492,6,"Female",-175.9472
"453",157,202408,37,21740,12807,43.3,0.531,7,"Female",-175.9472
"454",157,202408,37,21740,12813,45,0.582,6,"Female",-175.9472
"455",157,202408,37,21740,12822,45.1,0.544,7,"Female",-175.9472
"456",157,202408,37,21740,12828,40.6,0.468,5,"Female",-175.9472
"457",157,202408,37,21740,12830,39.9,0.408,5,"Female",-175.9472
"458",157,202408,37,21740,12840,33,0.268,3,"Male",-175.9472
"459",157,202408,38,21740,13496,25.9,0.122,3,"Female",-175.7347
"460",157,202408,38,21740,13506,25,0.112,2,"Female",-175.7347
"461",157,202408,38,21740,13507,22.9,0.078,2,"Female",-175.7347
"462",157,202408,38,21740,13513,20.7,0.058,2,"Male",-175.7347
"463",157,202408,38,21740,13527,16.8,0.034,1,NA,-175.7347
"464",157,202408,38,21740,13515,19.6,0.052,2,NA,-175.7347
"465",157,202408,2,21740,768,40.1,0.512,3,"Male",-163.9883
"466",157,202408,2,21740,769,46.3,0.662,7,"Male",-163.9883
"467",157,202408,2,21740,774,41.1,0.568,6,"Male",-163.9883
"468",157,202408,2,21740,777,38.6,0.404,3,"Female",-163.9883
"469",157,202408,2,21740,781,41.8,0.484,6,"Male",-163.9883
"470",157,202408,2,21740,806,16.1,0.026,1,NA,-163.9883
"471",157,202408,3,21740,1232,42.5,0.426,5,"Female",-165.1912
"472",157,202408,3,21740,1246,46.2,0.72,6,"Male",-165.1912
"473",157,202408,3,21740,1250,41,0.526,5,"Female",-165.1912
"474",157,202408,3,21740,1254,47.9,0.776,6,"Male",-165.1912
"475",157,202408,3,21740,1255,43.7,0.516,5,"Male",-165.1912
"476",157,202408,3,21740,1256,43.4,0.576,6,"Male",-165.1912
"477",157,202408,3,21740,1257,42.7,0.502,4,"Male",-165.1912
"478",157,202408,3,21740,1258,45,0.582,6,"Male",-165.1912
"479",157,202408,3,21740,1261,42.5,0.536,5,"Female",-165.1912
"480",157,202408,4,21740,1753,46,0.756,6,"Male",-165.1634
"481",157,202408,4,21740,1754,44,0.518,6,"Female",-165.1634
"482",157,202408,4,21740,1716,47.4,0.68,6,"Female",-165.1634
"483",157,202408,4,21740,1724,44,0.594,6,"Male",-165.1634
"484",157,202408,4,21740,1733,39.9,0.438,6,"Male",-165.1634
"485",157,202408,4,21740,1735,42.5,0.566,3,"Female",-165.1634
"486",157,202408,4,21740,1738,49.3,0.716,6,"Female",-165.1634
"487",157,202408,4,21740,1747,45.6,0.656,6,"Male",-165.1634
"488",157,202408,4,21740,1712,14,0.018,1,NA,-165.1634
"489",157,202408,4,21740,1713,12.2,0.012,1,NA,-165.1634
"490",157,202408,39,21740,13794,42.7,0.449,5,"Male",-175.6039
"491",157,202408,39,21740,13795,38.2,0.373,5,"Male",-175.6039
"492",157,202408,39,21740,13803,45.1,0.593,6,"Female",-175.6039
"493",157,202408,39,21740,13805,44.1,0.539,6,"Female",-175.6039
"494",157,202408,39,21740,13815,41.9,0.412,5,"Female",-175.6039
"495",157,202408,39,21740,13826,39.6,0.42,6,"Female",-175.6039
"496",157,202408,41,21740,14096,43.5,0.488,6,"Male",-175.4685
"497",157,202408,41,21740,14098,44.1,0.541,6,"Female",-175.4685
"498",157,202408,41,21740,14123,41.9,0.492,6,"Female",-175.4685
"499",157,202408,5,21740,1952,42.5,0.466,5,"Male",-165.1589
"500",157,202408,5,21740,1944,12.9,0.015,1,NA,-165.1589
"501",157,202408,6,21740,2238,45.2,0.725,6,"Female",-165.1436
"502",157,202408,6,21740,2247,48.9,0.844,6,"Female",-165.1436
"503",157,202408,6,21740,2259,44.6,0.517,6,"Female",-165.1436
"504",157,202408,6,21740,2262,48.5,0.734,6,"Female",-165.1436
"505",157,202408,6,21740,2264,42.3,0.575,6,"Female",-165.1436
"506",157,202408,6,21740,2272,44.9,0.718,7,"Female",-165.1436
"507",157,202408,6,21740,2273,41.1,0.498,3,"Female",-165.1436
"508",157,202408,43,21740,14537,44.1,0.512,6,"Male",-177.1035
"509",157,202408,43,21740,14555,43.4,0.49,7,"Male",-177.1035
"510",157,202408,44,21740,14941,41,0.39,6,"Male",-177.4049
"511",157,202408,44,21740,14942,42.9,0.478,6,"Female",-177.4049
"512",157,202408,44,21740,14944,38.8,0.4,6,"Female",-177.4049
"513",157,202408,44,21740,14898,30.7,0.208,3,"Male",-177.4049
"514",157,202408,44,21740,14905,21.9,0.076,2,"Female",-177.4049
"515",157,202408,44,21740,14918,22,0.068,2,"Male",-177.4049
"516",157,202408,7,21740,2515,44.6,0.75,5,"Female",-166.3453
"517",157,202408,7,21740,2524,54.5,0.998,13,"Male",-166.3453
"518",157,202408,7,21740,2545,42.3,0.572,6,"Male",-166.3453
"519",157,202408,7,21740,2546,36.3,0.302,3,"Female",-166.3453
"520",157,202408,8,21740,2887,46,0.634,6,"Male",-166.401
"521",157,202408,8,21740,2888,38.3,0.373,4,"Male",-166.401
"522",157,202408,8,21740,2911,45.4,0.689,7,"Female",-166.401
"523",157,202408,8,21740,2912,44.9,0.54,6,"Male",-166.401
"524",157,202408,8,21740,2913,40.3,0.461,3,"Female",-166.401
"525",157,202408,8,21740,2914,42.3,0.506,6,"Male",-166.401
"526",157,202408,8,21740,2923,41.7,0.566,4,"Male",-166.401
"527",157,202408,8,21740,2930,43.6,0.571,4,"Male",-166.401
"528",157,202408,45,21740,15279,40.7,0.462,6,"Male",-177.5908
"529",157,202408,45,21740,15281,41.6,0.532,6,"Female",-177.5908
"530",157,202408,45,21740,15257,39.4,0.426,6,"Female",-177.5908
"531",157,202408,45,21740,15263,28,0.142,3,"Female",-177.5908
"532",157,202408,46,21740,15631,45.7,0.598,6,"Female",-178.6041
"533",157,202408,46,21740,15633,38.8,0.38,4,"Male",-178.6041
"534",157,202408,46,21740,15641,43.6,0.658,6,"Male",-178.6041
"535",157,202408,46,21740,15647,39.4,0.418,6,"Female",-178.6041
"536",157,202408,46,21740,15649,31.7,0.242,3,"Female",-178.6041
"537",157,202408,46,21740,15662,41.8,0.52,6,"Male",-178.6041
"538",157,202408,10,21740,3340,51.3,0.706,6,"Female",-167.7077
"539",157,202408,10,21740,3343,43,0.528,6,"Female",-167.7077
"540",157,202408,10,21740,3345,44.3,0.564,6,"Female",-167.7077
"541",157,202408,10,21740,3359,46.2,0.612,5,"Male",-167.7077
"542",157,202408,10,21740,3362,48.6,0.714,6,"Male",-167.7077
"543",157,202408,10,21740,3364,50.6,0.826,8,"Female",-167.7077
"544",157,202408,10,21740,3369,46.9,0.634,6,"Male",-167.7077
"545",157,202408,10,21740,3392,49.9,0.74,9,"Male",-167.7077
"546",157,202408,10,21740,3393,45.4,0.564,7,"Male",-167.7077
"547",157,202408,10,21740,3395,48.7,0.61,8,"Male",-167.7077
"548",157,202408,11,21740,3780,47.4,0.774,6,"Female",-167.6446
"549",157,202408,11,21740,3782,47,0.702,6,"Male",-167.6446
"550",157,202408,11,21740,3808,46.6,0.628,6,"Female",-167.6446
"551",157,202408,11,21740,3813,43.8,0.628,6,"Male",-167.6446
"552",157,202408,11,21740,3820,43.3,0.58,5,"Male",-167.6446
"553",157,202408,11,21740,3825,40.7,0.518,3,"Female",-167.6446
"554",157,202408,11,21740,3829,41.2,0.5,5,"Female",-167.6446
"555",157,202408,11,21740,3832,43.1,0.558,6,"Female",-167.6446
"556",157,202408,11,21740,3835,37.7,0.39,3,"Female",-167.6446
"557",157,202408,11,21740,3838,40.2,0.426,6,"Female",-167.6446
"558",157,202408,11,21740,3771,15.5,0.024,1,NA,-167.6446
"559",157,202408,47,21740,15953,43.5,0.534,6,"Male",-177.8278
"560",157,202408,47,21740,15960,39.9,0.4,5,"Male",-177.8278
"561",157,202408,47,21740,15967,40.8,0.352,5,"Female",-177.8278
"562",157,202408,47,21740,15968,37.6,0.375,4,"Male",-177.8278
"563",157,202408,47,21740,15969,44.2,0.496,6,"Female",-177.8278
"564",157,202408,47,21740,15977,40.3,0.414,6,"Male",-177.8278
"565",157,202408,48,21740,16467,32.5,0.213,3,"Female",-177.9536
"566",157,202408,12,21740,3982,48.9,0.81,6,"Female",-167.5627
"567",157,202408,12,21740,3987,40.1,0.422,6,"Male",-167.5627
"568",157,202408,12,21740,4033,49,0.887,5,"Female",-167.5627
"569",157,202408,12,21740,4063,42.8,0.542,5,"Female",-167.5627
"570",157,202408,12,21740,4081,46.6,0.618,6,"Female",-167.5627
"571",157,202408,12,21740,4083,41.8,0.58,3,"Male",-167.5627
"572",157,202408,13,21740,4383,44.4,0.562,5,"Female",-168.83
"573",157,202408,13,21740,4388,46.6,0.736,7,"Male",-168.83
"574",157,202408,13,21740,4414,46.9,0.712,6,"Male",-168.83
"575",157,202408,13,21740,4375,15.1,0.022,1,NA,-168.83
"576",157,202408,14,21740,4800,38,0.336,3,"Male",-168.8972
"577",157,202408,14,21740,4810,37.3,0.392,5,"Male",-168.8972
"578",157,202408,14,21740,4812,45.7,0.644,7,"Female",-168.8972
"579",157,202408,14,21740,4821,40.4,0.524,4,"Male",-168.8972
"580",157,202408,14,21740,4823,39,0.432,6,"Male",-168.8972
"581",157,202408,14,21740,4844,45,0.564,5,"Male",-168.8972
"582",157,202408,14,21740,4847,41.7,0.538,3,"Female",-168.8972
"583",157,202408,15,21740,5083,46.8,0.622,6,"Male",-169.0614
"584",157,202408,15,21740,5084,42.2,0.462,4,"Male",-169.0614
"585",157,202408,15,21740,5097,47.7,0.642,6,"Male",-169.0614
"586",157,202408,15,21740,5116,45.8,0.596,6,"Male",-169.0614
"587",157,202408,15,21740,5147,50,0.77,7,"Male",-169.0614
"588",157,202408,15,21740,5196,44.3,0.533,6,"Female",-169.0614
"589",157,202408,50,21740,17034,32.2,0.212,3,"Female",-178.1526
"590",157,202408,50,21740,17050,22.7,0.084,2,"Female",-178.1526
"591",157,202408,51,21740,17483,43.8,0.486,6,"Male",-176.6812
"592",157,202408,51,21740,17485,32.1,0.216,3,"Female",-176.6812
"593",157,202408,51,21740,17494,42.3,0.458,6,"Male",-176.6812
"594",157,202408,51,21740,17498,29.5,0.154,3,"Female",-176.6812
"595",157,202408,17,21740,5566,50.1,0.676,9,"Female",-170.4199
"596",157,202408,17,21740,5573,46.3,0.638,7,"Female",-170.4199
"597",157,202408,17,21740,5576,47.4,0.628,5,"Male",-170.4199
"598",157,202408,17,21740,5584,39.8,0.27,6,"Male",-170.4199
"599",157,202408,17,21740,5589,47,0.632,6,"Male",-170.4199
"600",157,202408,17,21740,5592,46.2,0.62,6,"Male",-170.4199
"601",157,202408,52,21740,17924,28.8,0.172,3,"Female",-176.3651
"602",157,202408,52,21740,17927,42.5,0.506,6,"Male",-176.3651
"603",157,202408,52,21740,17942,39.8,0.388,5,"Male",-176.3651
"604",157,202408,52,21740,17944,40.2,0.388,5,"Male",-176.3651
"605",157,202408,53,21740,18261,44,0.628,6,"Male",-174.9632
"606",157,202408,53,21740,18263,42.1,0.526,6,"Male",-174.9632
"607",157,202408,53,21740,18264,40.8,0.43,6,"Female",-174.9632
"608",157,202408,53,21740,18274,38.8,0.442,4,"Male",-174.9632
"609",157,202408,53,21740,18275,40.2,0.41,5,"Male",-174.9632
"610",157,202408,53,21740,18279,39.2,0.436,5,"Female",-174.9632
"611",157,202408,18,21740,5919,45.7,0.588,5,"Male",-170.2591
"612",157,202408,18,21740,5925,46.8,0.634,7,"Female",-170.2591
"613",157,202408,18,21740,5933,37.8,0.362,6,"Male",-170.2591
"614",157,202408,18,21740,5936,44.1,0.4,5,"Female",-170.2591
"615",157,202408,18,21740,5957,42.8,0.456,7,"Male",-170.2591
"616",157,202408,19,21740,6325,43.3,0.502,6,"Male",-170.1156
"617",157,202408,19,21740,6327,43.8,0.57,6,"Female",-170.1156
"618",157,202408,19,21740,6330,42.3,0.544,6,"Male",-170.1156
"619",157,202408,19,21740,6339,38.2,0.41,4,"Male",-170.1156
"620",157,202408,19,21740,6344,42.8,0.506,6,"Female",-170.1156
"621",157,202408,19,21740,6349,42.8,0.57,6,"Male",-170.1156
"622",157,202408,19,21740,6365,42.7,0.584,6,"Male",-170.1156
"623",157,202408,54,21740,18719,41.2,0.44,6,"Male",-175.1337
"624",157,202408,54,21740,18721,41.7,0.466,6,"Female",-175.1337
"625",157,202408,54,21740,18724,40.6,0.45,6,"Female",-175.1337
"626",157,202408,54,21740,18737,39.7,0.406,6,"Male",-175.1337
"627",157,202408,55,21740,19029,48.2,0.691,7,"Female",-175.4342
"628",157,202408,55,21740,19040,29.6,0.179,3,"Female",-175.4342
"629",157,202408,55,21740,19049,35.2,0.276,4,"Male",-175.4342
"630",157,202408,55,21740,19051,28.2,0.157,3,"Male",-175.4342
"631",157,202408,20,21740,6633,45.7,0.558,5,"Female",-170.0543
"632",157,202408,20,21740,6640,40.2,0.46,4,"Female",-170.0543
"633",157,202408,20,21740,6643,40,0.458,6,"Male",-170.0543
"634",157,202408,20,21740,6645,45.9,0.652,6,"Female",-170.0543
"635",157,202408,20,21740,6646,39.6,0.466,3,"Male",-170.0543
"636",157,202408,20,21740,6649,45.2,0.538,6,"Male",-170.0543
"637",157,202408,20,21740,6658,38.9,0.406,3,"Male",-170.0543
"638",157,202408,20,21740,6673,46.2,0.65,6,"Male",-170.0543
"639",157,202408,20,21740,6681,40.6,0.45,5,"Female",-170.0543
"640",157,202408,21,21740,6796,46.8,0.632,5,"Female",-170.0035
"641",157,202408,21,21740,6897,43.4,0.576,5,"Female",-170.0035
"642",157,202408,21,21740,6923,43.8,0.666,6,"Male",-170.0035
"643",157,202408,58,21740,19946,29.9,0.168,3,"Female",-173.8481
"644",157,202408,22,21740,7313,46.5,0.686,6,"Female",-171.3037
"645",157,202408,22,21740,7320,40.4,0.476,6,"Female",-171.3037
"646",157,202408,22,21740,7326,47.3,0.676,6,"Female",-171.3037
"647",157,202408,22,21740,7332,47,0.754,6,"Female",-171.3037
"648",157,202408,22,21740,7335,40.9,0.474,6,"Male",-171.3037
"649",157,202408,22,21740,7347,46.6,0.688,7,"Male",-171.3037
"650",157,202408,22,21740,7353,40.8,0.466,7,"Female",-171.3037
"651",157,202408,23,21740,7658,56.8,1.184,10,"Female",-171.4629
"652",157,202408,23,21740,7672,42.7,0.522,6,"Female",-171.4629
"653",157,202408,23,21740,7681,44.9,0.542,6,"Male",-171.4629
"654",157,202408,59,21740,20265,37.7,0.347,4,"Female",-173.6438
"655",157,202408,60,21740,20587,42.3,0.49,5,"Female",-173.5353
"656",157,202408,60,21740,20591,40,0.404,5,"Male",-173.5353
"657",157,202408,25,21740,8533,43.1,0.545,6,"Male",-173.0249
"658",157,202408,25,21740,8555,38.6,0.4,5,"Female",-173.0249
"659",157,202408,25,21740,8560,36.7,0.334,4,"Female",-173.0249
"660",157,202408,26,21740,9093,21.4,0.068,2,"Female",-172.9352
"661",157,202408,26,21740,9094,33.2,0.267,3,"Female",-172.9352
"662",157,202408,26,21740,9100,25.8,0.106,2,"Female",-172.9352
"663",157,202408,26,21740,9112,20.7,0.053,2,"Male",-172.9352
"664",157,202408,26,21740,9122,21.5,0.064,2,"Male",-172.9352
"665",157,202408,27,21740,9513,42.7,0.6,5,"Female",-172.7997
"666",157,202408,27,21740,9524,41.4,0.466,6,"Female",-172.7997
"667",157,202408,27,21740,9531,37.6,0.384,5,"Female",-172.7997
"668",157,202408,27,21740,9532,33.2,0.238,3,"Male",-172.7997
"669",157,202408,27,21740,9533,43,0.528,6,"Female",-172.7997
"670",157,202408,27,21740,9541,23.7,0.092,2,"Male",-172.7997
"671",157,202408,27,21740,9547,35.5,0.312,4,"Female",-172.7997
"672",157,202408,61,21740,21019,43.5,0.554,6,"Female",-173.44
"673",157,202408,61,21740,21020,42.3,0.478,5,"Male",-173.44
"674",157,202408,61,21740,21030,42.7,0.494,5,"Female",-173.44
"675",157,202408,61,21740,21040,41.6,0.524,6,"Male",-173.44
"676",157,202408,61,21740,21041,46.6,0.766,6,"Female",-173.44
"677",157,202408,65,21740,21157,56.4,1.303,10,"Female",-173.1587
"678",157,202408,65,21740,21165,49,0.675,6,"Female",-173.1587
"679",157,202408,65,21740,21180,45.7,0.934,6,"Female",-173.1587
"680",157,202408,29,21740,9827,44.3,0.598,6,"Female",-172.7057
"681",157,202408,29,21740,9832,39.9,0.446,4,"Male",-172.7057
"682",157,202408,29,21740,9853,40.7,0.534,5,"Female",-172.7057
"683",157,202408,30,21740,9899,48.8,0.738,5,"Female",-172.5245
"684",157,202408,31,21740,10304,40.6,0.438,5,"Female",-174.1172
"685",157,202408,31,21740,10327,42.6,0.544,5,"Female",-174.1172
"686",157,202408,32,21740,10626,41.2,0.425,6,"Male",-174.2035
"687",157,202408,32,21740,10642,41.7,0.512,5,"Male",-174.2035
"688",157,202408,32,21740,10687,37.5,0.39,5,"Male",-174.2035
"689",157,202408,32,21740,10691,41.8,0.466,6,"Male",-174.2035
"690",157,202408,32,21740,10692,45.3,0.642,6,"Male",-174.2035
"691",157,202408,33,21740,10984,40.3,0.466,5,"Female",-174.266
"692",157,202408,33,21740,10985,42,0.48,6,"Male",-174.266
"693",157,202408,33,21740,10987,44.5,0.606,6,"Female",-174.266
"694",157,202408,33,21740,10990,42.5,0.45,6,"Female",-174.266
"695",157,202408,33,21740,10999,42.2,0.462,6,"Male",-174.266
"696",157,202408,33,21740,11005,39.3,0.462,5,"Male",-174.266
"697",157,202408,33,21740,11013,38.7,0.42,5,"Male",-174.266
"698",157,202408,34,21740,11411,42.1,0.479,6,"Female",-174.3993
"699",157,202408,34,21740,11436,40.3,0.42,5,"Male",-174.3993
"700",157,202408,35,21740,12033,31.1,0.218,3,"Female",-174.5246
"701",157,202408,35,21740,12037,22.1,0.07,2,"Male",-174.5246
"702",157,202408,35,21740,12039,21.8,0.06,2,"Male",-174.5246
"703",157,202408,35,21740,12042,43.9,0.45,6,"Female",-174.5246
"704",157,202408,35,21740,12043,39.7,0.386,5,"Male",-174.5246
"705",157,202408,35,21740,12044,24.4,0.096,2,"Male",-174.5246
"706",157,202408,35,21740,12045,43.2,0.494,5,"Female",-174.5246
"707",157,202408,35,21740,12050,21.5,0.066,2,"Female",-174.5246
"708",157,202408,35,21740,12018,15.3,0.022,1,NA,-174.5246
"709",157,202408,35,21740,12022,11.9,0.009,1,NA,-174.5246
"710",157,202408,36,21740,12429,28.2,0.168,3,"Female",-176.2629
"711",157,202408,36,21740,12431,44.2,0.508,6,"Female",-176.2629
"712",157,202408,36,21740,12432,39.7,0.41,5,"Female",-176.2629
"713",157,202408,36,21740,12433,38.9,0.386,6,"Female",-176.2629
"714",157,202408,36,21740,12437,28.6,0.144,3,"Female",-176.2629
"715",157,202408,36,21740,12447,39.1,0.412,5,"Male",-176.2629
"716",157,202408,36,21740,12459,31.6,0.192,3,"Male",-176.2629
"717",157,202408,36,21740,12461,37.4,0.374,4,"Male",-176.2629
"718",157,202408,36,21740,12462,27.5,0.126,3,"Female",-176.2629
"719",157,202408,1,21740,358,43.4,0.566,6,"Male",-162.7971
"720",157,202408,1,21740,382,51.1,0.89,7,"Male",-162.7971
"721",157,202408,1,21740,383,48.4,0.656,8,"Female",-162.7971
"722",157,202408,1,21740,425,12.9,0.01,1,NA,-162.7971
"723",157,202408,37,21740,12803,39,0.372,5,"Female",-175.9472
"724",157,202408,37,21740,12805,42.4,0.474,5,"Female",-175.9472
"725",157,202408,37,21740,12819,39.9,0.407,6,"Female",-175.9472
"726",157,202408,37,21740,12827,40.7,0.492,5,"Female",-175.9472
"727",157,202408,37,21740,12829,40.3,0.414,6,"Male",-175.9472
"728",157,202408,38,21740,13499,31.3,0.214,3,"Female",-175.7347
"729",157,202408,38,21740,13501,25.3,0.11,2,"Female",-175.7347
"730",157,202408,38,21740,13505,24,0.094,2,"Female",-175.7347
"731",157,202408,38,21740,13514,24.3,0.098,2,"Female",-175.7347
"732",157,202408,38,21740,13518,21.2,0.068,2,"Female",-175.7347
"733",157,202408,38,21740,13522,22.2,0.082,2,"Female",-175.7347
"734",157,202408,2,21740,789,41.9,0.546,4,"Female",-163.9883
"735",157,202408,2,21740,802,36.1,0.288,3,"Male",-163.9883
"736",157,202408,2,21740,805,18.1,0.038,1,NA,-163.9883
"737",157,202408,3,21740,1233,45.4,0.618,4,"Male",-165.1912
"738",157,202408,3,21740,1237,45.6,0.606,6,"Male",-165.1912
"739",157,202408,3,21740,1249,45.6,0.722,5,"Female",-165.1912
"740",157,202408,3,21740,1271,44.4,0.658,6,"Female",-165.1912
"741",157,202408,3,21740,1247,44.1,0.578,4,"Female",-165.1912
"742",157,202408,3,21740,1223,14,0.018,1,NA,-165.1912
"743",157,202408,4,21740,1758,49.4,0.83,7,"Female",-165.1634
"744",157,202408,4,21740,1721,40.5,0.468,4,"Female",-165.1634
"745",157,202408,4,21740,1728,44.6,0.612,6,"Male",-165.1634
"746",157,202408,39,21740,13799,45.4,0.637,6,"Female",-175.6039
"747",157,202408,39,21740,13808,41.5,0.626,7,"Male",-175.6039
"748",157,202408,39,21740,13822,42.6,0.546,6,"Female",-175.6039
"749",157,202408,39,21740,13831,42.5,0.464,6,"Female",-175.6039
"750",157,202408,39,21740,13790,23.4,0.09,2,"Male",-175.6039
"751",157,202408,41,21740,14092,45.6,0.636,6,"Male",-175.4685
"752",157,202408,41,21740,14104,47.6,0.754,6,"Female",-175.4685
"753",157,202408,41,21740,14111,44.7,0.518,5,"Male",-175.4685
"754",157,202408,41,21740,14112,45.4,0.566,6,"Female",-175.4685
"755",157,202408,41,21740,14115,44.9,0.564,5,"Female",-175.4685
"756",157,202408,5,21740,1953,38.2,0.342,3,"Female",-165.1589
"757",157,202408,5,21740,1947,13.3,0.016,1,NA,-165.1589
"758",157,202408,6,21740,2236,45.4,0.794,7,"Female",-165.1436
"759",157,202408,6,21740,2276,41.2,0.525,3,"Male",-165.1436
"760",157,202408,43,21740,14518,47,0.66,5,"Female",-177.1035
"761",157,202408,43,21740,14520,40.2,0.407,5,"Female",-177.1035
"762",157,202408,43,21740,14526,43.3,0.522,6,"Male",-177.1035
"763",157,202408,43,21740,14534,46.8,0.618,6,"Male",-177.1035
"764",157,202408,43,21740,14549,41.6,0.488,5,"Male",-177.1035
"765",157,202408,43,21740,14550,40.5,0.446,5,"Female",-177.1035
"766",157,202408,44,21740,14921,26,0.122,3,"Male",-177.4049
"767",157,202408,44,21740,14928,41,0.418,6,"Female",-177.4049
"768",157,202408,44,21740,14931,41.7,0.384,6,"Male",-177.4049
"769",157,202408,44,21740,14939,41.6,0.47,6,"Female",-177.4049
"770",157,202408,44,21740,14903,25.5,0.119,2,"Female",-177.4049
"771",157,202408,44,21740,14912,24.5,0.097,2,"Female",-177.4049
"772",157,202408,44,21740,14913,20.6,0.056,2,"Male",-177.4049
"773",157,202408,7,21740,2514,44.8,0.602,6,"Male",-166.3453
"774",157,202408,7,21740,2523,42.4,0.545,6,"Female",-166.3453
"775",157,202408,7,21740,2526,38.8,0.476,5,"Male",-166.3453
"776",157,202408,7,21740,2531,38.4,0.422,3,"Female",-166.3453
"777",157,202408,7,21740,2534,47,0.662,6,"Female",-166.3453
"778",157,202408,7,21740,2536,53.8,0.946,9,"Female",-166.3453
"779",157,202408,7,21740,2541,46.4,0.716,6,"Female",-166.3453
"780",157,202408,7,21740,2542,40.6,0.51,3,"Male",-166.3453
"781",157,202408,7,21740,2547,44.1,0.626,6,"Female",-166.3453
"782",157,202408,7,21740,2512,12.5,0.013,1,NA,-166.3453
