region,INTERVAL,lat,lon,biomass_ton,numbers_millions
West of 170,20240710160352,61.14590805,-177.69636295,72.95571644598778,0.7177923263812938
West of 170,20240710160622,61.154070700000005,-177.69940515,86.98673095409889,0.8120343025460146
West of 170,20240710160854,61.162243849999996,-177.70237755,86.33211835683285,0.8021658507759873
West of 170,20240710161126,61.170422450000004,-177.70542615,100.61053314259716,0.9170950966107714
West of 170,20240710161357,61.178599250000005,-177.70846075,70.5165831980891,0.6868408862073574
West of 170,20240710161629,61.186809,-177.7114373,92.84528001668343,0.9149349599105461
West of 170,20240710161859,61.194949050000005,-177.7144859,121.28186037441853,1.1910581338741881
West of 170,20240710162129,61.2031358,-177.7175492,126.14191843732743,1.0780614952522063
West of 170,20240710162400,61.21129305,-177.72047320000001,193.7552920356732,1.905207359359656
West of 170,20240710162632,61.21945345,-177.7233727,106.58685831125854,1.032823979951255
West of 170,20240710162907,61.22769425,-177.7263385,100.31423995524705,0.9104049001834857
West of 170,20240710163140,61.235840100000004,-177.7293066,124.16253045521644,1.2179535492326314
West of 170,20240710163413,61.2440362,-177.7323131,213.9646150163188,2.1040426966880172
West of 170,20240710163646,61.25224825,-177.73531785,126.33652845867034,1.228821567553151
West of 170,20240710163919,61.259003750000005,-177.73430575,33.34253548784406,0.32170583551404275
West of 170,20240710203459,60.6426362,-178.87558745,35.833595303880024,0.08985570599505278
West of 170,20240710203743,60.63442085,-178.8734706,131.7424934579894,0.3771336374679472
West of 170,20240710204013,60.626316700000004,-178.87014505000002,237.98562495064564,0.681527354798
West of 170,20240710204236,60.618211450000004,-178.86708055,164.186580873934,0.470622654515383
West of 170,20240710204501,60.60995855,-178.8639878,146.80547828107038,0.4133943630544914
West of 170,20240710204725,60.60181665,-178.860835,82.19416364536234,0.22430975839760306
West of 170,20240710204948,60.5936144,-178.8576613,241.65982399328902,0.6528940088141408
West of 170,20240710205213,60.585501300000004,-178.85440060000002,118.01598490546264,0.30342487680136504
West of 170,20240710205435,60.5773932,-178.85105125,198.43423114309076,0.5128261158274833
West of 170,20240710205703,60.569106399999995,-178.84773155,153.78194786631025,0.42528588858260263
West of 170,20240710205926,60.56099525,-178.84447025,72.69348478028583,0.20603677146664218
West of 170,20240710210151,60.55286865,-178.84114705000002,169.98024178560595,0.4882064107441575
West of 170,20240710210416,60.544707849999995,-178.83782005,196.55406339332782,0.5642296962434229
West of 170,20240710210641,60.536541400000004,-178.83455095,481.29298642766724,1.3822272245471885
West of 170,20240710210909,60.528298750000005,-178.8312674,382.7699143189019,1.09029717102288
West of 170,20240710211135,60.52011775,-178.8280067,139.5277730391975,0.3955592915045064
West of 170,20240710211402,60.511969750000006,-178.8247342,131.0185805277292,0.37450822636482367
West of 170,20240710211630,60.503751799999996,-178.82142655,255.22909092325904,0.7216022543025051
West of 170,20240710211856,60.4955941,-178.8181361,241.0481588188265,0.6910746880857654
West of 170,20240710212124,60.487479699999994,-178.8148766,181.89806116865225,0.521956619266873
West of 170,20240710212352,60.479295,-178.81160770000002,340.61843507681857,0.9761290295711029
West of 170,20240710212621,60.4711707,-178.80840465,119.12405984451317,0.3415176558141885
West of 170,20240710212849,60.4630123,-178.805179,162.07837614590608,0.43169977728259995
West of 170,20240710213119,60.454801950000004,-178.8018958,84.28334878615858,0.22649794106715634
West of 170,20240710213348,60.4465615,-178.7986611,89.56234881398171,0.2570401865483197
West of 170,20240710213612,60.43857095,-178.7955095,68.28646872146838,0.19607182735363277
West of 170,20240710213834,60.4303772,-178.7922576,71.65728005313686,0.2059232714153196
West of 170,20240710214059,60.42216975,-178.78904684999998,69.13707723360808,0.1957246489889103
West of 170,20240710214324,60.4139924,-178.78578915,84.49907204435793,0.24282704191437213
West of 170,20240710214549,60.4058495,-178.78258499999998,46.981156318074234,0.1350108934740239
West of 170,20240710214814,60.39773365,-178.7793316,71.653364302871,0.20591201862838446
West of 170,20240710215038,60.389542899999995,-178.77602535,205.5476243037762,0.5905726127686762
West of 170,20240710215306,60.38134775,-178.77280875,155.88044250686497,0.44786200625121864
West of 170,20240710215532,60.37327235,-178.76963139999998,262.2622113021982,0.7536693058949048
West of 170,20240710215759,60.3650645,-178.766366,284.27246772519794,0.8169034244782508
West of 170,20240710220028,60.356900249999995,-178.7631305,105.38465255269696,0.3028410533513816
West of 170,20240710220255,60.3487217,-178.75989275,152.51732693529163,0.43782855332823717
West of 170,20240710220525,60.340595050000005,-178.7566821,220.63316150737487,0.6340388913256597
West of 170,20240710220753,60.33239355,-178.7534594,287.39275542849623,0.8258875627851592
West of 170,20240710221024,60.32413005,-178.75021635000002,230.0551540389268,0.6611151008037357
West of 170,20240710221254,60.316005950000005,-178.7469946,142.62123526069786,0.40985411833101226
West of 170,20240710221519,60.30787085,-178.7437899,264.56778701461025,0.5478240114032366
West of 170,20240710221750,60.299751650000005,-178.7406385,347.3697126256631,0.7657579521642697
West of 170,20240710222015,60.2916421,-178.7374539,296.5518519559846,0.6537414542052572
West of 170,20240710222245,60.2834585,-178.734175,126.93450725473512,0.2770667039149163
West of 170,20240710222516,60.27522385,-178.7309191,229.12662748017374,0.5051041619132002
West of 170,20240710222747,60.2669901,-178.7276821,118.62838459551052,0.24761551573390886
West of 170,20240710223018,60.2590745,-178.7245618,50.967734981922625,0.11235715091597435
West of 170,20240710223243,60.2507382,-178.7213341,117.3595126613728,0.25871623450004166
West of 170,20240710223518,60.2424144,-178.71806295,117.65256251372995,0.25936225588001616
West of 170,20240710223748,60.23439885,-178.71482120000002,41.50827641738126,0.09150400109684761
West of 170,20240710224012,60.2265079,-178.7116062,37.244543716622026,0.08107710858136595
West of 170,20240710224242,60.21812305,-178.7082418,16.926229703636164,0.03678712198358485
West of 170,20240710224510,60.2100953,-178.70508495,40.11240297456387,0.08589528437753902
West of 170,20240710224737,60.20191895,-178.70176885,86.28224563781491,0.1792084949220762
West of 170,20240710225004,60.193765850000005,-178.6984807,319.46080285308983,0.6227314959356067
West of 170,20240710225232,60.185495200000005,-178.6952173,492.9428212193813,0.9390525467308284
West of 170,20240710225501,60.1772252,-178.69192605,488.7498765859574,0.8980477421406537
West of 170,20240710225730,60.1690856,-178.68863299999998,260.489839023984,0.4979545095913114
West of 170,20240710225959,60.1608971,-178.68530679999998,296.6460070743937,0.5803915990986885
West of 170,20240710230225,60.15270325,-178.68211975,398.4508171731798,0.7294358658889343
West of 170,20240710230454,60.14448285,-178.67885715,291.0465576581014,0.5571618004453309
West of 170,20240710230721,60.136301450000005,-178.67558050000002,800.8298771889994,1.5392564611007111
West of 170,20240710230947,60.128141150000005,-178.67240329999998,842.5831601728116,1.7369201500612317
West of 170,20240710231213,60.119977950000006,-178.66927355,918.4752521893445,1.9170336141456892
West of 170,20240710231440,60.1118599,-178.6661239,580.3106199193813,1.1974580265824888
West of 170,20240710231706,60.103627,-178.6629224,874.8469337112541,1.8831896946306086
West of 170,20240710231932,60.09544045,-178.6597156,310.8680431494122,0.6016942541507452
West of 170,20240710232156,60.08726045,-178.6564689,186.24286556265173,0.39988622471038454
West of 170,20240710232421,60.079096899999996,-178.6533479,901.5372008816505,1.9670432927143577
West of 170,20240710232643,60.07086885,-178.65019085,58.89604684490777,0.12275942294415909
West of 170,20240710232910,60.062688249999994,-178.64701105,102.11463103307912,0.20282315076093893
West of 170,20240710233131,60.054565249999996,-178.64381924999998,564.2333416481134,1.1526980889967087
West of 170,20240710233354,60.046371449999995,-178.6405861,569.7185317062981,1.1731614383523068
West of 170,20240710233618,60.0381936,-178.6374176,520.3331923268223,1.0406852046049127
West of 170,20240710233842,60.03004075,-178.63421295,416.3279443539821,0.8764131246459531
West of 170,20240710234104,60.02187535,-178.6309883,156.08568415877633,0.3362082223590834
West of 170,20240710234326,60.013688849999994,-178.62764040000002,185.76741099866035,0.4062159927668641
West of 170,20240710234551,60.00545685,-178.62422850000002,318.414087076123,0.6901612989944887
West of 170,20240710234810,59.99732655,-178.62098544999998,1076.0121169672234,2.3601644038147627
West of 170,20240710235032,59.98913705,-178.61771240000002,379.69292197913546,0.8357002070376501
West of 170,20240710235254,59.98092345,-178.6144399,759.1437429156103,1.664617494980141
West of 170,20240710235516,59.9727795,-178.61124230000001,480.0713868701674,1.0543294794355955
West of 170,20240710235736,59.964649949999995,-178.6080637,452.2384981249555,0.9920178699277671
West of 170,20240710235957,59.956568700000005,-178.6049535,267.52008469231885,0.5846167202409744
West of 170,20240711000219,59.948310899999996,-178.60183455,100.6403375233603,0.21871981876375216
West of 170,20240711021315,59.953390049999996,-178.6044942,10.014282617815546,0.022076246154634903
West of 170,20240711021544,59.9451769,-178.60111275,205.28441706608942,0.44547691379797305
West of 170,20240711021805,59.93694775,-178.5981213,147.3259376430345,0.32157934273966293
West of 170,20240711022023,59.928764799999996,-178.59519205,134.32324451205977,0.2925022690847399
West of 170,20240711022240,59.9205664,-178.59204445,143.1946699160639,0.30939683488886044
West of 170,20240711022501,59.9123558,-178.58873005,136.47628657902195,0.2924948458526359
West of 170,20240711022721,59.90419125,-178.58526465,410.5895588296605,0.8949587515397265
West of 170,20240711022940,59.896055700000005,-178.58176179999998,72.9619556965505,0.15882396968101545
West of 170,20240711023201,59.887938950000006,-178.5783365,376.8422978969348,0.825765933698964
West of 170,20240711023420,59.87982065,-178.5750257,505.5631258848711,1.0587270792021037
West of 170,20240711023641,59.8716433,-178.5718157,556.5386059871715,1.2251388103281107
West of 170,20240711023903,59.8634477,-178.56862065,435.8108661187224,0.9569518923453741
West of 170,20240711024122,59.855339650000005,-178.56543384999998,680.7502363216813,1.500049348949698
West of 170,20240711024343,59.8471548,-178.5621948,502.7989100120213,1.1082177434061407
West of 170,20240711024606,59.83898025,-178.55903585,1519.1071267519615,3.3486559908395597
West of 170,20240711024826,59.83083085,-178.55591575,497.4479169679002,1.095138513381392
West of 170,20240711025049,59.8226784,-178.55272739999998,543.0151315284638,1.1966308211565824
West of 170,20240711025313,59.8145117,-178.54952244999998,780.2562949820615,1.716282123776156
West of 170,20240711025537,59.8063541,-178.5463734,967.0077992913414,2.1275111352751632
West of 170,20240711025759,59.798216100000005,-178.5432568,730.3091751533295,1.6065026432997953
West of 170,20240711030025,59.790067949999994,-178.5401472,492.3419202394772,1.0829446924214856
West of 170,20240711030249,59.781897900000004,-178.536957,764.5493393652849,1.68089651810033
West of 170,20240711030514,59.7737823,-178.5338058,748.503383749024,1.6498504991596492
West of 170,20240711030736,59.7655934,-178.5306829,809.2539576117646,1.7756580753904032
West of 170,20240711031001,59.75740045,-178.52757839999998,930.7806714724466,2.046963667613799
West of 170,20240711031224,59.7492779,-178.52437295,642.8244286572466,1.4155889857913577
West of 170,20240711031446,59.7411423,-178.5210179,665.0343935771734,1.46291545897215
West of 170,20240711031710,59.73298495,-178.51779649999997,879.1872240555527,1.9377390793540128
West of 170,20240711031932,59.724894750000004,-178.51462725,1055.002702990855,2.321718319370543
West of 170,20240711032153,59.71674865,-178.51145155,1021.7444628312799,2.217623843030638
West of 170,20240711032414,59.70859625,-178.50833955000002,629.4769421405832,1.3550262014993488
West of 170,20240711032638,59.7003735,-178.50511690000002,738.0729704181622,1.5952529613359983
West of 170,20240711032902,59.6921802,-178.50194084999998,649.1751772152304,1.3992764015951522
West of 170,20240711033131,59.68395265,-178.49878905,575.4272535448046,1.2622718996661066
West of 170,20240711033344,59.676038899999995,-178.49570725,416.012214972626,0.9143086046518403
West of 170,20240711033608,59.6680056,-178.49251735000001,244.41914248024372,0.5325266849179685
West of 170,20240711033833,59.65957355,-178.48925615000002,548.0946149499011,1.2081599650101236
West of 170,20240711034058,59.651456350000004,-178.4861437,283.9087270845199,0.6253877545245339
West of 170,20240711034321,59.643279250000006,-178.4829651,139.12206480543745,0.30574579796750395
West of 170,20240711034538,59.63512445,-178.47984375,253.40166001660143,0.5504542205190186
West of 170,20240711034811,59.62667885,-178.4765719,376.44180588061863,0.8217661520956686
West of 170,20240711035032,59.61870845,-178.4734312,169.46458473628482,0.3614338626391115
West of 170,20240711035253,59.6107057,-178.47037115,108.98603853586457,0.22630008767062207
West of 170,20240711035519,59.60245995,-178.4672473,160.71538593933795,0.3511873874282407
West of 170,20240711035741,59.59429325,-178.46408615000001,150.0772410114563,0.3375123942362521
West of 170,20240711040008,59.58613355,-178.46085835,274.06474309619813,0.6114599219702945
West of 170,20240711040230,59.57797265,-178.45771825,192.9851391183662,0.43087508109512096
West of 170,20240711040455,59.56986845,-178.45463145000002,319.97385960565776,0.7257487367958476
West of 170,20240711040714,59.5617536,-178.45151525,207.45724669407218,0.4898505879955588
West of 170,20240711040940,59.5535892,-178.44835104999999,71.89944213097421,0.16942345841878004
West of 170,20240711041200,59.545524400000005,-178.4452667,52.82929425797884,0.12464508340260419
West of 170,20240711041427,59.537174050000004,-178.442092,22.342068198371262,0.05276693830495986
West of 170,20240711041648,59.52913915,-178.43896725,40.49641099257009,0.09560264188574752
West of 170,20240711041908,59.521005349999996,-178.4357984,124.91224309440342,0.29508908190532296
West of 170,20240711042133,59.512760799999995,-178.4326797,30.32042241638024,0.0715261548198074
West of 170,20240711042358,59.504704649999994,-178.4295888,107.36044659006737,0.2535914978794983
West of 170,20240711042622,59.49660335,-178.42642465,108.86829721178366,0.2562709283435004
West of 170,20240711042841,59.488561250000004,-178.4233606,114.37366588240982,0.2678036583423156
West of 170,20240711043112,59.48011935,-178.42017475,82.31657025789505,0.1944721729511375
West of 170,20240711043336,59.4723335,-178.41717115,123.9564093182576,0.2928676463459448
West of 170,20240711043601,59.4640648,-178.4139941,266.5464473857261,0.6298016509072384
West of 170,20240711043820,59.45600475,-178.4109386,261.6995875193724,0.6183274483673173
West of 170,20240711044052,59.4477059,-178.4077681,74.06140018660801,0.17499412198425662
West of 170,20240711044310,59.43970525,-178.40468245,127.80751889569851,0.30188637109259525
West of 170,20240711044541,59.431355249999996,-178.40138695000002,21.344776240828967,0.050433969217472334
West of 170,20240711044807,59.42338075,-178.3981982,47.14474985331501,0.11137468534497198
West of 170,20240711045034,59.4151054,-178.39489375,79.59697481302366,0.18800643187608812
West of 170,20240711045301,59.4071393,-178.3917132,73.38512723480288,0.17337183785729535
West of 170,20240711045530,59.3988213,-178.38836909999998,107.11140898275353,0.24947024932083575
West of 170,20240711045758,59.390830050000005,-178.38513215,82.46351328331875,0.1891903734241991
West of 170,20240711050026,59.38259455,-178.38189899999998,123.45837300538858,0.289735646480292
West of 170,20240711050257,59.374667900000006,-178.37871675,266.0156897358708,0.6279465223710241
West of 170,20240711050526,59.366435800000005,-178.37536575000001,56.149057756476324,0.13147097347962872
West of 170,20240711050756,59.3584587,-178.37217285,48.973537846267995,0.1146976854879867
West of 170,20240711051026,59.35015695,-178.3688976,35.530197706611304,0.08312544053120605
West of 170,20240711051255,59.34216135,-178.3659378,28.038487984409706,0.06453843671968645
West of 170,20240711051525,59.3338198,-178.3630261,21.66401257731323,0.050793560453308156
West of 170,20240711051753,59.32580795,-178.360238,62.33307503944499,0.14636119816342957
West of 170,20240711052022,59.3174262,-178.35726065,82.4347068750322,0.19172483336184581
West of 170,20240711052253,59.309398349999995,-178.35426289999998,26.20016481288464,0.06163667508745575
West of 170,20240711052521,59.3010927,-178.35106825,30.43332888982932,0.07187739724457314
West of 170,20240711052748,59.29306855,-178.348007,19.078434256492223,0.04507437876106911
West of 170,20240711053014,59.28483595,-178.34481499999998,3.0595973648503336,0.0071283264235982805
West of 170,20240711053238,59.2767425,-178.34172165,41.95096894552484,0.03802980830922061
West of 170,20240711053503,59.268641849999995,-178.33863765,162.74285190291053,0.1651076361891753
West of 170,20240711053729,59.260499949999996,-178.3355262,1526.0961714701268,1.0564756878015313
West of 170,20240711053955,59.25237645,-178.332463,60.96432990646164,0.07101309181473338
West of 170,20240711054219,59.244301199999995,-178.3293022,0.08355944832896507,1.9721892800937562e-4
West of 170,20240711054441,59.23620165,-178.3260949,0.7398577224550935,0.0011808803298028936
West of 170,20240711054704,59.2280515,-178.32291205,14.351650921377665,0.03390898286610215
West of 170,20240711054928,59.219920099999996,-178.31968419999998,0.3949602679737419,9.158420115337148e-4
West of 170,20240711055151,59.2118365,-178.31652325,0.23957870401744974,2.1778633786296938e-4
West of 170,20240711055415,59.20370525,-178.31335815,1.1710597689916198,0.002767009205192298
West of 170,20240711055638,59.1956002,-178.3102327,0.4364072501729324,4.460886381564774e-4
West of 170,20240711055901,59.1874927,-178.30722285000002,0.08507792004097227,1.9247176391598797e-4
West of 170,20240711060123,59.17937455,-178.3042862,39.01559780404559,0.09181118897329144
West of 170,20240711060347,59.1712276,-178.3012999,4.846692662071579,0.010546440731755256
West of 170,20240711060613,59.163079350000004,-178.29823340000002,0.9974195040724902,0.0023558390665592683
West of 170,20240711060840,59.154931149999996,-178.2951661,1.9434038182347506,0.004366264544490393
West of 170,20240711061106,59.1468139,-178.29209515000002,8.912145221608448,0.02103458319676936
West of 170,20240711061332,59.13871155,-178.28900714999997,0.09801920178295939,2.3029007593985173e-4
West of 170,20240711061558,59.13059975,-178.2859184,1.1353973193540439,0.00268274508047401
West of 170,20240711061824,59.122524999999996,-178.2828852,14.878117994820936,0.035153209948834016
West of 170,20240711062049,59.11443765,-178.27963215,0.14347063322220263,2.5170402595547773e-4
West of 170,20240711062317,59.10637405,-178.27613585,1.9731521160045953,0.0014572678794811675
West of 170,20240711062544,59.098297099999996,-178.2726601,6.499796204823192,0.01535740805704322
West of 170,20240711062811,59.0902124,-178.26944675,0.5305355958016935,4.8209553240590337e-4
West of 170,20240711063038,59.08207535,-178.26636395,2.381485224129639,0.005626341412185041
West of 170,20240711063307,59.07396145,-178.26326295,5.792772574620029,0.01347180158078246
West of 170,20240711063533,59.06581695,-178.26046715,0.7113047422579704,7.338725344458052e-4
West of 170,20240711063801,59.05761975,-178.2578079,0.6297996556170288,0.001467637892222855
West of 170,20240711064028,59.0494629,-178.25483394999998,0.377241255445605,4.978026942970803e-4
West of 170,20240711064257,59.0413151,-178.25168589999998,0.35712431206462025,2.669683085434967e-4
West of 170,20240711064523,59.033209,-178.24860404999998,8.620916305325135,0.0077713333003711325
West of 170,20240711064753,59.0250117,-178.245486,4.055548645474886,0.0034513624590431767
West of 170,20240711065023,59.01686975,-178.2423627,29.572023707659245,0.029295452525071018
West of 170,20240711071231,59.01054155,-178.23969240000002,15.148776880021563,0.01023430847156163
West of 170,20240711071500,59.0023583,-178.23656835,0.998561385953137,6.74614546941559e-4
West of 170,20240711071725,58.994317349999996,-178.23347215,4.061996009121673,0.0027442294844561917
West of 170,20240711071950,58.986093249999996,-178.2303282,1.8835449044205197,0.0012724974250099474
West of 170,20240711072218,58.97790915,-178.22727565,1.6579053751893194,0.0011200584153249118
West of 170,20240711072447,58.9697685,-178.22418925,1.4208382401107738,9.598990699151225e-4
West of 170,20240711072714,58.96168245,-178.2211224,1.023587315601199,6.91521726038219e-4
West of 170,20240711072940,58.9533972,-178.21798645,0.014460854086096837,9.769557149827583e-6
West of 170,20240711073210,58.945215,-178.214833,0.024526217689942387,1.6569580466299982e-5
West of 170,20240711073432,58.937086,-178.21178550000002,0.6472566832753387,4.372778481974877e-4
West of 170,20240711073702,58.9288241,-178.2086628,4.8303637260189936,0.0032633283065325483
West of 170,20240711073928,58.920875249999995,-178.2056503,3.8835226950828274,0.0026236553308937147
West of 170,20240711074153,58.91252015,-178.20247890000002,0.871956867824381,5.890822493385819e-4
West of 170,20240711074421,58.90445615,-178.19941725,2.5879766016421453,0.0017484019382000289
West of 170,20240711074648,58.8961241,-178.1963093,1.5135821688523274,0.0010225556119662085
West of 170,20240711074914,58.888032550000005,-178.1932762,6.166213781188307,0.004165810509857198
West of 170,20240711075143,58.87987045,-178.19018490000002,2.09164799136525,0.0014130890518155
West of 170,20240711075403,58.871715800000004,-178.18711955,1.562859524818854,0.001055846726200618
West of 170,20240711075638,58.863310150000004,-178.18390835000002,0.39600582840495085,2.6753617381331457e-4
West of 170,20240711075858,58.85537105,-178.18093720000002,0.8074640692857699,5.455117881940325e-4
West of 170,20240711080119,58.8473721,-178.1779272,1.3264566083477347,8.961361178852351e-4
West of 170,20240711080347,58.8390609,-178.17477129999997,0.785264708617157,5.305142008143105e-4
West of 170,20240711080607,58.8309547,-178.1717031,0.5488902419226217,3.7082281278263854e-4
West of 170,20240711080838,58.82263855,-178.1686069,0.7815243997544759,5.279872988087713e-4
West of 170,20240711081057,58.814586750000004,-178.16560125,0.8196695254952513,5.537576290875445e-4
West of 170,20240711081327,58.8062028,-178.1624396,0.06380280778063209,4.310431273431045e-5
West of 170,20240711081551,58.7982314,-178.15937275,0.1198963955134672,8.10003808248996e-5
West of 170,20240711081819,58.78989995,-178.15618239999998,0.07631903596138875,5.156010696224247e-5
West of 170,20240711151141,58.644177799999994,-177.43288745,0.012974221957196424,2.7106547158695696e-5
West of 170,20240711151506,58.651397,-177.43393774999998,8.120822899261722,0.018757508096129
West of 170,20240711151814,58.65957515,-177.43681655,1.8704856257162605,0.004274358654657725
West of 170,20240711152112,58.66761715,-177.4395385,25.8418816472801,0.05957153808444934
West of 170,20240711152404,58.675711899999996,-177.44243484999998,6.820950068215317,0.015612790721640886
West of 170,20240711152700,58.68385065,-177.44540725,52.81158150386062,0.120450731674998
West of 170,20240711152954,58.691951149999994,-177.4483385,90.69731915597612,0.20927142034849508
West of 170,20240711153247,58.70013725,-177.45127385,426.98672967025595,0.9754089755289641
West of 170,20240711153537,58.70831605,-177.45426765,376.3929732051011,0.8045308188986309
West of 170,20240711153825,58.716431400000005,-177.45721544999998,880.0366135421632,1.8525568246489372
West of 170,20240711154116,58.72455575,-177.46011520000002,491.22538223725036,0.9396671908595424
West of 170,20240711154412,58.732742849999994,-177.46308845,121.52735613421464,0.22635226132031364
West of 170,20240711154658,58.740888,-177.46607075,453.2839879435226,0.8854157417383383
West of 170,20240711154944,58.748986599999995,-177.46903585,39.457752767636165,0.07679471817396555
West of 170,20240711155229,58.7570582,-177.47202190000002,4.867524782170873,0.00934069519709105
West of 170,20240711155512,58.76517035,-177.47498919999998,15.764179163232116,0.029556342943506914
West of 170,20240711155758,58.77324595,-177.47794745,510.605825169277,0.9799876366991263
West of 170,20240711160040,58.7813796,-177.48088905,127.57521474178706,0.230991160859397
West of 170,20240711160320,58.789555199999995,-177.48387939999998,161.86413694897118,0.29190115777463904
West of 170,20240711160606,58.7977331,-177.48689225,206.88356832536857,0.3926424734892476
West of 170,20240711160850,58.8059202,-177.48984735,710.974929644228,1.3366962279606867
West of 170,20240711161139,58.81409355,-177.49284235,247.13911345773064,0.439433237871112
West of 170,20240711161422,58.822188749999995,-177.49580385000002,204.35893929813173,0.36512196061323227
West of 170,20240711161711,58.830335500000004,-177.4987873,47.84238901901903,0.08634712589077732
West of 170,20240711162003,58.8384212,-177.5018249,40.643880392016804,0.07449375743059723
West of 170,20240711162250,58.846648200000004,-177.50484805000002,118.33656499278662,0.21576873037966238
West of 170,20240711162539,58.85484275,-177.50780735,202.59502237530245,0.3678207269987611
West of 170,20240711162823,58.863005099999995,-177.5108164,223.26449337802356,0.4083517889921329
West of 170,20240711163114,58.871167549999996,-177.513805,743.0111571585974,1.3834747403181387
West of 170,20240711163403,58.879327950000004,-177.51680040000002,385.1862327977346,0.7368234232155721
West of 170,20240711163656,58.8875654,-177.519833,2998.1815803546533,5.7282681007061544
West of 170,20240711163943,58.8956904,-177.5228434,568.9113082849541,0.9684850051416353
West of 170,20240711164233,58.90385594999999,-177.5258205,561.8879315293916,1.050220733562632
West of 170,20240711164519,58.9119726,-177.52876375,209.79513798854887,0.3748979144766101
West of 170,20240711164810,58.9201879,-177.5318274,205.81332090607106,0.3619541288577033
West of 170,20240711165057,58.92834015,-177.5348802,309.255918099508,0.5740905588134677
West of 170,20240711165346,58.936489550000005,-177.53780015,235.98113356619456,0.4510560307633047
West of 170,20240711165632,58.9446491,-177.5407219,70.02646726833659,0.1364854105768363
West of 170,20240711165919,58.952853499999996,-177.54362709999998,46.80371243682613,0.09111800046505757
West of 170,20240711170208,58.960971199999996,-177.546492,132.45308751446998,0.2585897062234493
West of 170,20240711170450,58.969128749999996,-177.54944655,218.54407271891657,0.42716358665675214
West of 170,20240711170738,58.977304399999994,-177.5523595,738.3095840970375,1.441016137818532
West of 170,20240711171023,58.9854111,-177.55532205,214.30680700222013,0.41022078956249136
West of 170,20240711171307,58.993595150000004,-177.55837300000002,917.0955942745921,1.7484860884090485
West of 170,20240711171552,59.0017683,-177.56141405,280.8374500144902,0.48596354703963457
West of 170,20240711171836,59.009890850000005,-177.56442035,407.13676681246073,0.7271466819876464
West of 170,20240711172119,59.01810505,-177.5674337,347.8749326386237,0.6045971595198996
West of 170,20240711172407,59.0262814,-177.57043785,290.49923875783577,0.4891818477520657
West of 170,20240711172654,59.03439455,-177.5734157,196.06363751788825,0.34616732738491757
West of 170,20240711172932,59.04254435,-177.57645255,339.75560888234116,0.5996818392900889
West of 170,20240711173214,59.05072665,-177.57948865,213.61672401977404,0.38046605782202786
West of 170,20240711173458,59.05890855,-177.58247175,101.72123629141858,0.18378823496252847
West of 170,20240711173745,59.06704465,-177.58547959999999,124.4502829038576,0.2218423757383165
West of 170,20240711174028,59.075235899999996,-177.5884873,113.15761786894355,0.19901252989362808
West of 170,20240711174309,59.08344545,-177.59150285,249.28260032523897,0.44756612775275695
West of 170,20240711174542,59.09157245,-177.5944755,561.5645202496754,0.9845880474743747
West of 170,20240711174815,59.099741449999996,-177.59749169999998,74.9440171371206,0.13284095097350096
West of 170,20240711175049,59.1078173,-177.6005154,50.1024435592498,0.08844214610639133
West of 170,20240711175331,59.1160376,-177.60356259999998,4.6906316246980095,0.008194962501228285
West of 170,20240711175611,59.1241863,-177.6065971,7.436134466709146,0.012996502181415336
West of 170,20240711175853,59.13242845,-177.60962565,7.270580724559601,0.012717016633069221
West of 170,20240711180133,59.14057645,-177.61258305,0.005306474130720193,9.288325551897807e-6
West of 170,20240711180416,59.14881215,-177.61557375,0.3910852918254188,6.848002763781097e-4
West of 170,20240711180659,59.156997000000004,-177.61857095,3.0773669789810842,0.005392243665198468
West of 170,20240711180937,59.165113250000005,-177.6215332,11.784302519727301,0.020656403812045847
West of 170,20240711181220,59.1733754,-177.62449944999997,25.41503640287906,0.04457873712830546
West of 170,20240711181504,59.18153855,-177.6274942,4.475375893513522,0.007852750768084126
West of 170,20240711181747,59.18961635,-177.6304771,15.376375051806988,0.026997090568673953
West of 170,20240711182026,59.19785365,-177.6335067,21.04891119118943,0.03697022972616332
West of 170,20240711182311,59.2060426,-177.63658675,49.14642967046137,0.08637058489351743
West of 170,20240711182552,59.21414475,-177.63965935,41.72019997208959,0.07334645457070094
West of 170,20240711182834,59.2223677,-177.642673,13.485447601415359,0.023862550530442596
West of 170,20240711183114,59.23056215,-177.64573055,10.391484788095928,0.01838834967887203
West of 170,20240711183400,59.238784100000004,-177.6488616,5.368194683955766,0.009499559103093847
West of 170,20240711183645,59.2469962,-177.6519367,3.821685199640454,0.00676293360881409
West of 170,20240711183923,59.2550516,-177.6549926,15.446094087243907,0.029201452474503908
West of 170,20240711184209,59.263267,-177.65806179999998,278.55059805360014,0.5439855641487222
West of 170,20240711184453,59.2714359,-177.66114034999998,26.25865664737624,0.050395900564529285
West of 170,20240711184737,59.27958135,-177.66410925,2.1125393699807344,0.004129011489581581
West of 170,20240711185018,59.2878262,-177.66692465,1.6270792421212896,0.0031738528201597505
West of 170,20240711185305,59.295963099999994,-177.669709,1.7066116297462388,0.0033153381702466862
West of 170,20240711185545,59.3041822,-177.67276745,3.541554786074734,0.006885326051618943
West of 170,20240711185832,59.31234284999999,-177.67594880000001,3.1336404851333097,0.006124656013867673
West of 170,20240711190111,59.32045960000001,-177.67902229999999,3.803645510235843,0.00743507416302447
West of 170,20240711190353,59.32868415,-177.68205455,23.861768427138355,0.046643152585922484
